EID,PROCOUNT,BS_PROCOUNT,WS_PROCOUNT,BS_RATE
523177,2,2,0,1.0
523371,1,1,0,1.0
523456,2,2,0,1.0
523711,1,1,0,1.0
523744,2,0,2,0.0
523906,1,0,1,0.0
524154,19,19,0,1.0
524161,3,0,3,0.0
524440,1,1,0,1.0
524698,7,7,0,1.0
524729,1,0,1,0.0
524878,2,2,0,1.0
525044,1,1,0,1.0
525066,5,5,0,1.0
525138,1,1,0,1.0
525286,105,73,32,0.6952380952380952
525311,1,1,0,1.0
525329,13,9,4,0.6923076923076923
525504,1,1,0,1.0
525549,1,1,0,1.0
525552,1,0,1,0.0
525648,3,0,3,0.0
525945,7,6,1,0.8571428571428571
526066,10,1,9,0.1
526122,3,0,3,0.0
526234,3,2,1,0.6666666666666666
