EID,LAWAMOUNT,LAW_COUNT,LAW_YMONEY_COUNT,LAW_WMONEY_COUNT,LAW_AMOUNT_AVG,LAW_AMOUNT_AVG_YB,IS_YBDYWB,LAW_YB_RATE,LAW_WB_RATE,IS_EXIST_YB,IS_EXIST_WB
175737,128900,2,2,0,64450.0,64450.0,1,1.0,0.0,1,0
176328,435800,2,2,0,217900.0,217900.0,1,1.0,0.0,1,0
176534,45200,3,3,0,15066.666666666666,15066.666666666666,1,1.0,0.0,1,0
176769,112000,2,2,0,56000.0,56000.0,1,1.0,0.0,1,0
176817,16809700,1,1,0,16809700.0,16809700.0,1,1.0,0.0,1,0
176881,13800,1,1,0,13800.0,13800.0,1,1.0,0.0,1,0
176887,175800,3,3,0,58600.0,58600.0,1,1.0,0.0,1,0
176916,33500,5,5,0,6700.0,6700.0,1,1.0,0.0,1,0
177175,196600,3,3,0,65533.333333333336,65533.333333333336,1,1.0,0.0,1,0
177189,35100,2,2,0,17550.0,17550.0,1,1.0,0.0,1,0
177217,1200,1,1,0,1200.0,1200.0,1,1.0,0.0,1,0
177287,84600,4,2,2,21150.0,42300.0,0,0.5,0.5,1,1
177403,100,2,1,1,50.0,100.0,0,0.5,0.5,1,1
177786,9000,2,2,0,4500.0,4500.0,1,1.0,0.0,1,0
177846,50758100,5,5,0,10151620.0,10151620.0,1,1.0,0.0,1,0
177865,1800,1,1,0,1800.0,1800.0,1,1.0,0.0,1,0
177868,148000,2,2,0,74000.0,74000.0,1,1.0,0.0,1,0
178171,316700,1,1,0,316700.0,316700.0,1,1.0,0.0,1,0
178227,84300,1,1,0,84300.0,84300.0,1,1.0,0.0,1,0
178461,38400,5,5,0,7680.0,7680.0,1,1.0,0.0,1,0
178515,13000000,1,1,0,13000000.0,13000000.0,1,1.0,0.0,1,0
178602,99200,5,5,0,19840.0,19840.0,1,1.0,0.0,1,0
178719,605200,9,9,0,67244.44444444444,67244.44444444444,1,1.0,0.0,1,0
178737,31700,1,1,0,31700.0,31700.0,1,1.0,0.0,1,0
178839,800400,2,2,0,400200.0,400200.0,1,1.0,0.0,1,0
178844,22874200,2,1,1,11437100.0,22874200.0,0,0.5,0.5,1,1
178905,4000,1,1,0,4000.0,4000.0,1,1.0,0.0,1,0
178990,380000,1,1,0,380000.0,380000.0,1,1.0,0.0,1,0
179020,116900,7,7,0,16700.0,16700.0,1,1.0,0.0,1,0
179068,17155600,8,8,0,2144450.0,2144450.0,1,1.0,0.0,1,0
179269,35600,1,1,0,35600.0,35600.0,1,1.0,0.0,1,0
179375,186300,3,3,0,62100.0,62100.0,1,1.0,0.0,1,0
179453,28600,1,1,0,28600.0,28600.0,1,1.0,0.0,1,0
179491,252200,2,2,0,126100.0,126100.0,1,1.0,0.0,1,0
179639,13500,2,1,1,6750.0,13500.0,0,0.5,0.5,1,1
179649,24200,7,2,5,3457.1428571428573,12100.0,0,0.2857142857142857,0.7142857142857143,1,1
179888,135000,2,2,0,67500.0,67500.0,1,1.0,0.0,1,0
180022,2530300,2,2,0,1265150.0,1265150.0,1,1.0,0.0,1,0
180223,300000,1,1,0,300000.0,300000.0,1,1.0,0.0,1,0
180268,0,1,0,1,0.0,,0,0.0,1.0,0,1
180375,6745600,22,18,4,306618.1818181818,374755.55555555556,1,0.8181818181818182,0.18181818181818182,1,1
180595,142700,3,2,1,47566.666666666664,71350.0,1,0.6666666666666666,0.3333333333333333,1,1
180631,43400,3,3,0,14466.666666666666,14466.666666666666,1,1.0,0.0,1,0
180692,1500,1,1,0,1500.0,1500.0,1,1.0,0.0,1,0
180810,60000,1,1,0,60000.0,60000.0,1,1.0,0.0,1,0
180846,0,1,0,1,0.0,,0,0.0,1.0,0,1
180866,75692400,19,19,0,3983810.5263157897,3983810.5263157897,1,1.0,0.0,1,0
180965,1073900,1,1,0,1073900.0,1073900.0,1,1.0,0.0,1,0
181034,60200,1,1,0,60200.0,60200.0,1,1.0,0.0,1,0
181086,97100,4,4,0,24275.0,24275.0,1,1.0,0.0,1,0
181091,140200,1,1,0,140200.0,140200.0,1,1.0,0.0,1,0
181204,23000,1,1,0,23000.0,23000.0,1,1.0,0.0,1,0
181445,327600,3,3,0,109200.0,109200.0,1,1.0,0.0,1,0
181721,61356300,2,2,0,30678150.0,30678150.0,1,1.0,0.0,1,0
181877,63000,3,3,0,21000.0,21000.0,1,1.0,0.0,1,0
181937,12800,2,2,0,6400.0,6400.0,1,1.0,0.0,1,0
182099,37086800,24,24,0,1545283.3333333333,1545283.3333333333,1,1.0,0.0,1,0
182130,7800,2,2,0,3900.0,3900.0,1,1.0,0.0,1,0
182157,432600,2,2,0,216300.0,216300.0,1,1.0,0.0,1,0
182169,27000,2,2,0,13500.0,13500.0,1,1.0,0.0,1,0
182197,11600,2,2,0,5800.0,5800.0,1,1.0,0.0,1,0
182433,2435400,3,3,0,811800.0,811800.0,1,1.0,0.0,1,0
182514,35663800,18,15,3,1981322.2222222222,2377586.6666666665,1,0.8333333333333334,0.16666666666666666,1,1
182734,0,1,0,1,0.0,,0,0.0,1.0,0,1
182785,1190000,1,1,0,1190000.0,1190000.0,1,1.0,0.0,1,0
182817,5700,1,1,0,5700.0,5700.0,1,1.0,0.0,1,0
182952,15000,1,1,0,15000.0,15000.0,1,1.0,0.0,1,0
183086,9000,1,1,0,9000.0,9000.0,1,1.0,0.0,1,0
183217,10964700,26,26,0,421719.23076923075,421719.23076923075,1,1.0,0.0,1,0
183277,1071200,4,4,0,267800.0,267800.0,1,1.0,0.0,1,0
183314,5800,1,1,0,5800.0,5800.0,1,1.0,0.0,1,0
183338,46400,2,2,0,23200.0,23200.0,1,1.0,0.0,1,0
183409,221300,1,1,0,221300.0,221300.0,1,1.0,0.0,1,0
183457,231100,1,1,0,231100.0,231100.0,1,1.0,0.0,1,0
183708,0,1,0,1,0.0,,0,0.0,1.0,0,1
183816,22000000,3,2,1,7333333.333333333,11000000.0,1,0.6666666666666666,0.3333333333333333,1,1
183833,6214300,1,1,0,6214300.0,6214300.0,1,1.0,0.0,1,0
183850,80000,5,1,4,16000.0,80000.0,0,0.2,0.8,1,1
183922,31033500,21,19,2,1477785.7142857143,1633342.105263158,1,0.9047619047619048,0.09523809523809523,1,1
184011,28600,1,1,0,28600.0,28600.0,1,1.0,0.0,1,0
184046,688400,2,2,0,344200.0,344200.0,1,1.0,0.0,1,0
184072,69000,3,3,0,23000.0,23000.0,1,1.0,0.0,1,0
184086,113600,1,1,0,113600.0,113600.0,1,1.0,0.0,1,0
184206,2251400,2,2,0,1125700.0,1125700.0,1,1.0,0.0,1,0
184216,647100,1,1,0,647100.0,647100.0,1,1.0,0.0,1,0
184351,139100,2,2,0,69550.0,69550.0,1,1.0,0.0,1,0
184444,605000,1,1,0,605000.0,605000.0,1,1.0,0.0,1,0
184477,110000,1,1,0,110000.0,110000.0,1,1.0,0.0,1,0
184565,489000,2,2,0,244500.0,244500.0,1,1.0,0.0,1,0
184630,349000,1,1,0,349000.0,349000.0,1,1.0,0.0,1,0
184634,240600,2,2,0,120300.0,120300.0,1,1.0,0.0,1,0
184688,740000,2,2,0,370000.0,370000.0,1,1.0,0.0,1,0
184731,161400,3,3,0,53800.0,53800.0,1,1.0,0.0,1,0
184833,11500,1,1,0,11500.0,11500.0,1,1.0,0.0,1,0
184966,156900,5,5,0,31380.0,31380.0,1,1.0,0.0,1,0
184975,434300,17,17,0,25547.058823529413,25547.058823529413,1,1.0,0.0,1,0
184997,157800,2,2,0,78900.0,78900.0,1,1.0,0.0,1,0
185038,3300,1,1,0,3300.0,3300.0,1,1.0,0.0,1,0
185253,3000000,1,1,0,3000000.0,3000000.0,1,1.0,0.0,1,0
185255,321300,2,2,0,160650.0,160650.0,1,1.0,0.0,1,0
185265,238800,3,3,0,79600.0,79600.0,1,1.0,0.0,1,0
185271,90400,3,3,0,30133.333333333332,30133.333333333332,1,1.0,0.0,1,0
185385,36000,1,1,0,36000.0,36000.0,1,1.0,0.0,1,0
185433,61000,2,2,0,30500.0,30500.0,1,1.0,0.0,1,0
185459,8800,2,2,0,4400.0,4400.0,1,1.0,0.0,1,0
185617,185900,3,3,0,61966.666666666664,61966.666666666664,1,1.0,0.0,1,0
185667,1000,1,1,0,1000.0,1000.0,1,1.0,0.0,1,0
185672,206200,1,1,0,206200.0,206200.0,1,1.0,0.0,1,0
185687,12000,3,3,0,4000.0,4000.0,1,1.0,0.0,1,0
185791,22400,2,2,0,11200.0,11200.0,1,1.0,0.0,1,0
185915,0,3,0,3,0.0,,0,0.0,1.0,0,1
186152,400000,1,1,0,400000.0,400000.0,1,1.0,0.0,1,0
186203,18900,1,1,0,18900.0,18900.0,1,1.0,0.0,1,0
186212,197500,1,1,0,197500.0,197500.0,1,1.0,0.0,1,0
186419,174900,2,2,0,87450.0,87450.0,1,1.0,0.0,1,0
186525,3700,1,1,0,3700.0,3700.0,1,1.0,0.0,1,0
186793,1586200,18,18,0,88122.22222222222,88122.22222222222,1,1.0,0.0,1,0
186871,0,2,0,2,0.0,,0,0.0,1.0,0,1
186894,60600,1,1,0,60600.0,60600.0,1,1.0,0.0,1,0
186913,20000,1,1,0,20000.0,20000.0,1,1.0,0.0,1,0
186920,1800,1,1,0,1800.0,1800.0,1,1.0,0.0,1,0
186926,4034700,12,12,0,336225.0,336225.0,1,1.0,0.0,1,0
186961,22000,1,1,0,22000.0,22000.0,1,1.0,0.0,1,0
186967,604500,1,1,0,604500.0,604500.0,1,1.0,0.0,1,0
187090,256500,6,6,0,42750.0,42750.0,1,1.0,0.0,1,0
187099,332800,6,6,0,55466.666666666664,55466.666666666664,1,1.0,0.0,1,0
187192,10542500,8,6,2,1317812.5,1757083.3333333333,1,0.75,0.25,1,1
187274,41800,2,2,0,20900.0,20900.0,1,1.0,0.0,1,0
187390,351600,1,1,0,351600.0,351600.0,1,1.0,0.0,1,0
187410,13649200,13,13,0,1049938.4615384615,1049938.4615384615,1,1.0,0.0,1,0
187448,445800,2,2,0,222900.0,222900.0,1,1.0,0.0,1,0
187481,54200,2,2,0,27100.0,27100.0,1,1.0,0.0,1,0
187538,1000000,2,2,0,500000.0,500000.0,1,1.0,0.0,1,0
187571,14300,1,1,0,14300.0,14300.0,1,1.0,0.0,1,0
187630,280000,1,1,0,280000.0,280000.0,1,1.0,0.0,1,0
187685,14600,1,1,0,14600.0,14600.0,1,1.0,0.0,1,0
187933,86200,2,2,0,43100.0,43100.0,1,1.0,0.0,1,0
187971,64000,1,1,0,64000.0,64000.0,1,1.0,0.0,1,0
187993,118000,1,1,0,118000.0,118000.0,1,1.0,0.0,1,0
187996,57000,3,3,0,19000.0,19000.0,1,1.0,0.0,1,0
188140,500000,6,6,0,83333.33333333333,83333.33333333333,1,1.0,0.0,1,0
188193,2143400,3,3,0,714466.6666666666,714466.6666666666,1,1.0,0.0,1,0
188516,284600,1,1,0,284600.0,284600.0,1,1.0,0.0,1,0
188562,0,1,0,1,0.0,,0,0.0,1.0,0,1
188630,50000,1,1,0,50000.0,50000.0,1,1.0,0.0,1,0
188676,246100,6,6,0,41016.666666666664,41016.666666666664,1,1.0,0.0,1,0
188753,22700,1,1,0,22700.0,22700.0,1,1.0,0.0,1,0
188821,441700,1,1,0,441700.0,441700.0,1,1.0,0.0,1,0
189196,167000,2,2,0,83500.0,83500.0,1,1.0,0.0,1,0
189205,168500,2,1,1,84250.0,168500.0,0,0.5,0.5,1,1
189278,120000,2,2,0,60000.0,60000.0,1,1.0,0.0,1,0
189319,0,2,0,2,0.0,,0,0.0,1.0,0,1
189431,622800,47,47,0,13251.063829787234,13251.063829787234,1,1.0,0.0,1,0
189605,11200,1,1,0,11200.0,11200.0,1,1.0,0.0,1,0
189652,100000,1,1,0,100000.0,100000.0,1,1.0,0.0,1,0
189658,12700,1,1,0,12700.0,12700.0,1,1.0,0.0,1,0
189788,81200,2,2,0,40600.0,40600.0,1,1.0,0.0,1,0
189819,732300,2,2,0,366150.0,366150.0,1,1.0,0.0,1,0
189863,28800,2,2,0,14400.0,14400.0,1,1.0,0.0,1,0
189878,556800,3,3,0,185600.0,185600.0,1,1.0,0.0,1,0
189920,124300,2,2,0,62150.0,62150.0,1,1.0,0.0,1,0
189938,24000,2,2,0,12000.0,12000.0,1,1.0,0.0,1,0
190211,39700,2,2,0,19850.0,19850.0,1,1.0,0.0,1,0
190235,58600,2,2,0,29300.0,29300.0,1,1.0,0.0,1,0
190259,698600,6,4,2,116433.33333333333,174650.0,1,0.6666666666666666,0.3333333333333333,1,1
190397,130300,3,3,0,43433.333333333336,43433.333333333336,1,1.0,0.0,1,0
190453,6287800,3,3,0,2095933.3333333333,2095933.3333333333,1,1.0,0.0,1,0
190538,85000,1,1,0,85000.0,85000.0,1,1.0,0.0,1,0
190702,259600,7,7,0,37085.71428571428,37085.71428571428,1,1.0,0.0,1,0
190984,21400,2,2,0,10700.0,10700.0,1,1.0,0.0,1,0
191025,2472000,2,2,0,1236000.0,1236000.0,1,1.0,0.0,1,0
191202,7683300,4,4,0,1920825.0,1920825.0,1,1.0,0.0,1,0
191359,89800,2,2,0,44900.0,44900.0,1,1.0,0.0,1,0
191420,240000,1,1,0,240000.0,240000.0,1,1.0,0.0,1,0
191546,80100,2,2,0,40050.0,40050.0,1,1.0,0.0,1,0
191602,1541700,1,1,0,1541700.0,1541700.0,1,1.0,0.0,1,0
191620,2300,1,1,0,2300.0,2300.0,1,1.0,0.0,1,0
191669,2400,1,1,0,2400.0,2400.0,1,1.0,0.0,1,0
191738,76400,1,1,0,76400.0,76400.0,1,1.0,0.0,1,0
191741,685284400,14,10,4,48948885.71428572,68528440.0,1,0.7142857142857143,0.2857142857142857,1,1
191875,3400,2,2,0,1700.0,1700.0,1,1.0,0.0,1,0
191880,41200,4,4,0,10300.0,10300.0,1,1.0,0.0,1,0
191985,757200,1,1,0,757200.0,757200.0,1,1.0,0.0,1,0
192115,9300,1,1,0,9300.0,9300.0,1,1.0,0.0,1,0
192165,159400,2,2,0,79700.0,79700.0,1,1.0,0.0,1,0
192289,904800,2,2,0,452400.0,452400.0,1,1.0,0.0,1,0
192359,30000,1,1,0,30000.0,30000.0,1,1.0,0.0,1,0
192380,0,2,0,2,0.0,,0,0.0,1.0,0,1
192670,24700,1,1,0,24700.0,24700.0,1,1.0,0.0,1,0
193115,296500,1,1,0,296500.0,296500.0,1,1.0,0.0,1,0
193252,297800,1,1,0,297800.0,297800.0,1,1.0,0.0,1,0
193449,572900,7,7,0,81842.85714285714,81842.85714285714,1,1.0,0.0,1,0
193664,0,1,0,1,0.0,,0,0.0,1.0,0,1
193694,17897800,60,60,0,298296.6666666667,298296.6666666667,1,1.0,0.0,1,0
193803,42800,2,2,0,21400.0,21400.0,1,1.0,0.0,1,0
193815,4339100,1,1,0,4339100.0,4339100.0,1,1.0,0.0,1,0
193911,19800,1,1,0,19800.0,19800.0,1,1.0,0.0,1,0
194194,177000,5,5,0,35400.0,35400.0,1,1.0,0.0,1,0
194790,3000,1,1,0,3000.0,3000.0,1,1.0,0.0,1,0
194875,60000,2,2,0,30000.0,30000.0,1,1.0,0.0,1,0
194950,0,1,0,1,0.0,,0,0.0,1.0,0,1
195016,454600,2,2,0,227300.0,227300.0,1,1.0,0.0,1,0
195059,16172400,17,17,0,951317.6470588235,951317.6470588235,1,1.0,0.0,1,0
195061,75000,2,2,0,37500.0,37500.0,1,1.0,0.0,1,0
195245,287200,6,6,0,47866.666666666664,47866.666666666664,1,1.0,0.0,1,0
195256,3635600,1,1,0,3635600.0,3635600.0,1,1.0,0.0,1,0
195338,10381800,2,2,0,5190900.0,5190900.0,1,1.0,0.0,1,0
195427,13702300,16,16,0,856393.75,856393.75,1,1.0,0.0,1,0
195463,373800,2,2,0,186900.0,186900.0,1,1.0,0.0,1,0
195501,90400,2,2,0,45200.0,45200.0,1,1.0,0.0,1,0
195540,85000,1,1,0,85000.0,85000.0,1,1.0,0.0,1,0
195581,19300,2,2,0,9650.0,9650.0,1,1.0,0.0,1,0
195664,0,1,0,1,0.0,,0,0.0,1.0,0,1
195675,10400,2,2,0,5200.0,5200.0,1,1.0,0.0,1,0
195758,34000,1,1,0,34000.0,34000.0,1,1.0,0.0,1,0
195778,6039000,1,1,0,6039000.0,6039000.0,1,1.0,0.0,1,0
195795,392600,2,2,0,196300.0,196300.0,1,1.0,0.0,1,0
195907,23200,2,2,0,11600.0,11600.0,1,1.0,0.0,1,0
195946,50500,1,1,0,50500.0,50500.0,1,1.0,0.0,1,0
196002,168600,1,1,0,168600.0,168600.0,1,1.0,0.0,1,0
196010,6400,1,1,0,6400.0,6400.0,1,1.0,0.0,1,0
196116,1532900,8,8,0,191612.5,191612.5,1,1.0,0.0,1,0
196248,91200,1,1,0,91200.0,91200.0,1,1.0,0.0,1,0
196261,101500,1,1,0,101500.0,101500.0,1,1.0,0.0,1,0
196332,1102800,4,4,0,275700.0,275700.0,1,1.0,0.0,1,0
196505,126900,1,1,0,126900.0,126900.0,1,1.0,0.0,1,0
196634,7100,1,1,0,7100.0,7100.0,1,1.0,0.0,1,0
196658,5004600,2,2,0,2502300.0,2502300.0,1,1.0,0.0,1,0
196784,76400,1,1,0,76400.0,76400.0,1,1.0,0.0,1,0
196810,69100,1,1,0,69100.0,69100.0,1,1.0,0.0,1,0
196853,373000,2,2,0,186500.0,186500.0,1,1.0,0.0,1,0
196957,34000,2,2,0,17000.0,17000.0,1,1.0,0.0,1,0
197012,1500,1,1,0,1500.0,1500.0,1,1.0,0.0,1,0
197062,308400,2,2,0,154200.0,154200.0,1,1.0,0.0,1,0
197250,233000,3,3,0,77666.66666666667,77666.66666666667,1,1.0,0.0,1,0
197440,12100,2,2,0,6050.0,6050.0,1,1.0,0.0,1,0
197605,52500,3,3,0,17500.0,17500.0,1,1.0,0.0,1,0
197609,360000,4,4,0,90000.0,90000.0,1,1.0,0.0,1,0
198014,38470900,3,3,0,12823633.333333334,12823633.333333334,1,1.0,0.0,1,0
198034,19700,1,1,0,19700.0,19700.0,1,1.0,0.0,1,0
198107,310800,2,2,0,155400.0,155400.0,1,1.0,0.0,1,0
198273,110700,1,1,0,110700.0,110700.0,1,1.0,0.0,1,0
198304,5000,1,1,0,5000.0,5000.0,1,1.0,0.0,1,0
198482,61600,1,1,0,61600.0,61600.0,1,1.0,0.0,1,0
198520,2200,1,1,0,2200.0,2200.0,1,1.0,0.0,1,0
198599,166200,1,1,0,166200.0,166200.0,1,1.0,0.0,1,0
198650,1269200,2,2,0,634600.0,634600.0,1,1.0,0.0,1,0
198802,47635400,3,3,0,15878466.666666666,15878466.666666666,1,1.0,0.0,1,0
199017,3000,1,1,0,3000.0,3000.0,1,1.0,0.0,1,0
199121,54900,4,4,0,13725.0,13725.0,1,1.0,0.0,1,0
199228,22100,1,1,0,22100.0,22100.0,1,1.0,0.0,1,0
199589,255300,1,1,0,255300.0,255300.0,1,1.0,0.0,1,0
199727,72000,2,2,0,36000.0,36000.0,1,1.0,0.0,1,0
199736,63100,3,3,0,21033.333333333332,21033.333333333332,1,1.0,0.0,1,0
199786,7159300,12,12,0,596608.3333333334,596608.3333333334,1,1.0,0.0,1,0
199960,161400,3,3,0,53800.0,53800.0,1,1.0,0.0,1,0
200016,0,1,0,1,0.0,,0,0.0,1.0,0,1
200080,2131000,1,1,0,2131000.0,2131000.0,1,1.0,0.0,1,0
200133,200,1,1,0,200.0,200.0,1,1.0,0.0,1,0
200260,521200,40,40,0,13030.0,13030.0,1,1.0,0.0,1,0
200270,30000,4,4,0,7500.0,7500.0,1,1.0,0.0,1,0
200277,751900,1,1,0,751900.0,751900.0,1,1.0,0.0,1,0
200280,110000,3,3,0,36666.666666666664,36666.666666666664,1,1.0,0.0,1,0
200292,16050000,5,5,0,3210000.0,3210000.0,1,1.0,0.0,1,0
200616,256099200,18,15,3,14227733.333333334,17073280.0,1,0.8333333333333334,0.16666666666666666,1,1
200738,48400,2,2,0,24200.0,24200.0,1,1.0,0.0,1,0
200759,3962100,3,3,0,1320700.0,1320700.0,1,1.0,0.0,1,0
200946,70314800,1,1,0,70314800.0,70314800.0,1,1.0,0.0,1,0
200969,450000,1,1,0,450000.0,450000.0,1,1.0,0.0,1,0
201035,220500,1,1,0,220500.0,220500.0,1,1.0,0.0,1,0
201139,260400,6,6,0,43400.0,43400.0,1,1.0,0.0,1,0
201178,54533100,14,14,0,3895221.4285714286,3895221.4285714286,1,1.0,0.0,1,0
201213,10800,3,3,0,3600.0,3600.0,1,1.0,0.0,1,0
201291,1735800,3,3,0,578600.0,578600.0,1,1.0,0.0,1,0
201340,2800,2,2,0,1400.0,1400.0,1,1.0,0.0,1,0
201475,9100,1,1,0,9100.0,9100.0,1,1.0,0.0,1,0
201490,1040000,2,2,0,520000.0,520000.0,1,1.0,0.0,1,0
201534,34100,1,1,0,34100.0,34100.0,1,1.0,0.0,1,0
201622,79700,4,4,0,19925.0,19925.0,1,1.0,0.0,1,0
201627,40000,1,1,0,40000.0,40000.0,1,1.0,0.0,1,0
201641,7000,1,1,0,7000.0,7000.0,1,1.0,0.0,1,0
201759,13282600,4,4,0,3320650.0,3320650.0,1,1.0,0.0,1,0
201962,4600,1,1,0,4600.0,4600.0,1,1.0,0.0,1,0
201985,90200,2,2,0,45100.0,45100.0,1,1.0,0.0,1,0
202406,215800,2,2,0,107900.0,107900.0,1,1.0,0.0,1,0
202628,15660600,2,2,0,7830300.0,7830300.0,1,1.0,0.0,1,0
202746,7263100,5,4,1,1452620.0,1815775.0,1,0.8,0.2,1,1
202756,7170000,2,2,0,3585000.0,3585000.0,1,1.0,0.0,1,0
202934,5198000,14,14,0,371285.71428571426,371285.71428571426,1,1.0,0.0,1,0
202967,8092400,3,3,0,2697466.6666666665,2697466.6666666665,1,1.0,0.0,1,0
202996,17700,1,1,0,17700.0,17700.0,1,1.0,0.0,1,0
203048,0,1,0,1,0.0,,0,0.0,1.0,0,1
203098,109000,5,5,0,21800.0,21800.0,1,1.0,0.0,1,0
203297,2364100,21,20,1,112576.19047619047,118205.0,1,0.9523809523809523,0.047619047619047616,1,1
203369,42500,1,1,0,42500.0,42500.0,1,1.0,0.0,1,0
203403,2846100,16,16,0,177881.25,177881.25,1,1.0,0.0,1,0
203417,3725000,1,1,0,3725000.0,3725000.0,1,1.0,0.0,1,0
203606,8000,1,1,0,8000.0,8000.0,1,1.0,0.0,1,0
203663,11000000,2,2,0,5500000.0,5500000.0,1,1.0,0.0,1,0
203710,20200,2,2,0,10100.0,10100.0,1,1.0,0.0,1,0
203712,50000,1,1,0,50000.0,50000.0,1,1.0,0.0,1,0
203758,207303600,14,10,4,14807400.0,20730360.0,1,0.7142857142857143,0.2857142857142857,1,1
203964,47600,2,2,0,23800.0,23800.0,1,1.0,0.0,1,0
203979,123600,3,3,0,41200.0,41200.0,1,1.0,0.0,1,0
204014,219300,1,1,0,219300.0,219300.0,1,1.0,0.0,1,0
204081,4400,1,1,0,4400.0,4400.0,1,1.0,0.0,1,0
204099,9500,1,1,0,9500.0,9500.0,1,1.0,0.0,1,0
204120,41400,2,2,0,20700.0,20700.0,1,1.0,0.0,1,0
204124,5577800,3,3,0,1859266.6666666667,1859266.6666666667,1,1.0,0.0,1,0
204141,18100,1,1,0,18100.0,18100.0,1,1.0,0.0,1,0
204213,836800,2,2,0,418400.0,418400.0,1,1.0,0.0,1,0
204224,138000,2,2,0,69000.0,69000.0,1,1.0,0.0,1,0
204259,879400,1,1,0,879400.0,879400.0,1,1.0,0.0,1,0
204564,119100,6,6,0,19850.0,19850.0,1,1.0,0.0,1,0
204619,1330100,12,12,0,110841.66666666667,110841.66666666667,1,1.0,0.0,1,0
204789,407400,11,11,0,37036.36363636364,37036.36363636364,1,1.0,0.0,1,0
204816,11798000,1,1,0,11798000.0,11798000.0,1,1.0,0.0,1,0
204903,100515200,2,2,0,50257600.0,50257600.0,1,1.0,0.0,1,0
204923,491200,8,8,0,61400.0,61400.0,1,1.0,0.0,1,0
205240,7000,1,1,0,7000.0,7000.0,1,1.0,0.0,1,0
205387,27785000,62,62,0,448145.1612903226,448145.1612903226,1,1.0,0.0,1,0
205400,80900,1,1,0,80900.0,80900.0,1,1.0,0.0,1,0
205426,1008000,2,2,0,504000.0,504000.0,1,1.0,0.0,1,0
205444,3126200,19,19,0,164536.84210526315,164536.84210526315,1,1.0,0.0,1,0
205527,1542000,4,4,0,385500.0,385500.0,1,1.0,0.0,1,0
205568,254000,1,1,0,254000.0,254000.0,1,1.0,0.0,1,0
205729,0,1,0,1,0.0,,0,0.0,1.0,0,1
205761,110661600,3,3,0,36887200.0,36887200.0,1,1.0,0.0,1,0
205870,5614400,4,4,0,1403600.0,1403600.0,1,1.0,0.0,1,0
205949,19000,2,1,1,9500.0,19000.0,0,0.5,0.5,1,1
205993,13200,3,3,0,4400.0,4400.0,1,1.0,0.0,1,0
206076,21200,1,1,0,21200.0,21200.0,1,1.0,0.0,1,0
206185,1768800,3,3,0,589600.0,589600.0,1,1.0,0.0,1,0
206556,29600,2,2,0,14800.0,14800.0,1,1.0,0.0,1,0
206591,4399100,13,13,0,338392.3076923077,338392.3076923077,1,1.0,0.0,1,0
207129,60000,2,2,0,30000.0,30000.0,1,1.0,0.0,1,0
207275,21200,2,2,0,10600.0,10600.0,1,1.0,0.0,1,0
207435,28000,2,2,0,14000.0,14000.0,1,1.0,0.0,1,0
207564,5000,1,1,0,5000.0,5000.0,1,1.0,0.0,1,0
207584,200056000,2,2,0,100028000.0,100028000.0,1,1.0,0.0,1,0
207604,4000,1,1,0,4000.0,4000.0,1,1.0,0.0,1,0
207760,748400,3,3,0,249466.66666666666,249466.66666666666,1,1.0,0.0,1,0
207926,26352400,2,2,0,13176200.0,13176200.0,1,1.0,0.0,1,0
208168,0,1,0,1,0.0,,0,0.0,1.0,0,1
208184,346000,1,1,0,346000.0,346000.0,1,1.0,0.0,1,0
208192,586700,4,4,0,146675.0,146675.0,1,1.0,0.0,1,0
208280,71400,1,1,0,71400.0,71400.0,1,1.0,0.0,1,0
208336,31200,1,1,0,31200.0,31200.0,1,1.0,0.0,1,0
208501,246200,5,4,1,49240.0,61550.0,1,0.8,0.2,1,1
208547,75000,1,1,0,75000.0,75000.0,1,1.0,0.0,1,0
208555,88000,1,1,0,88000.0,88000.0,1,1.0,0.0,1,0
208608,86100,1,1,0,86100.0,86100.0,1,1.0,0.0,1,0
208667,439600,1,1,0,439600.0,439600.0,1,1.0,0.0,1,0
208675,0,1,0,1,0.0,,0,0.0,1.0,0,1
208677,56028600,26,15,11,2154946.153846154,3735240.0,1,0.5769230769230769,0.4230769230769231,1,1
208760,30000,1,1,0,30000.0,30000.0,1,1.0,0.0,1,0
208808,288600,27,27,0,10688.888888888889,10688.888888888889,1,1.0,0.0,1,0
208870,717400,9,9,0,79711.11111111111,79711.11111111111,1,1.0,0.0,1,0
208939,5322400,4,4,0,1330600.0,1330600.0,1,1.0,0.0,1,0
209066,31900,1,1,0,31900.0,31900.0,1,1.0,0.0,1,0
209122,412800,2,2,0,206400.0,206400.0,1,1.0,0.0,1,0
209144,500000,3,3,0,166666.66666666666,166666.66666666666,1,1.0,0.0,1,0
209166,1105200,1,1,0,1105200.0,1105200.0,1,1.0,0.0,1,0
209442,50000,1,1,0,50000.0,50000.0,1,1.0,0.0,1,0
209589,852900,7,7,0,121842.85714285714,121842.85714285714,1,1.0,0.0,1,0
209704,1938700,112,107,5,17309.821428571428,18118.69158878505,1,0.9553571428571429,0.044642857142857144,1,1
209868,16900,3,3,0,5633.333333333333,5633.333333333333,1,1.0,0.0,1,0
209870,4256800,2,2,0,2128400.0,2128400.0,1,1.0,0.0,1,0
209954,2000000,1,1,0,2000000.0,2000000.0,1,1.0,0.0,1,0
209975,51000,3,3,0,17000.0,17000.0,1,1.0,0.0,1,0
