EID,TARGET
45662,0
45664,0
45671,1
45673,0
45674,1
45675,0
45678,0
45681,0
45686,0
45688,1
45690,0
45697,0
45698,0
45711,0
45712,0
45715,0
45717,0
45722,0
45723,0
45726,0
45728,1
45730,0
45736,0
45737,1
45746,1
45749,1
45750,0
45754,0
45760,0
45778,1
45780,0
45784,1
45786,0
45788,0
45790,0
45793,0
45794,0
45799,0
45803,0
45805,0
45807,0
45808,0
45809,0
45810,0
45812,0
45814,0
45825,0
45829,0
45833,0
45838,0
45846,0
45848,0
45849,1
45851,0
45852,0
45855,1
45856,1
45860,0
45863,0
45865,1
45870,1
45873,1
45876,0
45878,0
45879,1
45885,0
45886,0
45890,0
45891,0
45895,1
45896,1
45900,0
45903,0
45904,0
45905,0
45907,0
45908,1
45912,0
45915,0
45918,1
45919,0
45921,0
45922,0
45923,1
45924,1
45937,1
45941,1
45947,0
45949,0
45951,0
45959,1
45961,0
45963,0
45964,0
45965,0
45966,0
45967,0
45971,1
45972,0
45975,0
45984,0
45985,0
45989,0
45997,0
46003,0
46004,0
46006,0
46012,0
46015,0
46016,0
46017,0
46019,1
46025,0
46029,0
46043,0
46046,0
46052,0
46057,0
46058,0
46066,0
46072,0
46078,1
46081,0
46087,0
46088,0
46090,0
46097,0
46101,0
46105,0
46106,0
46109,0
46111,0
46112,1
46113,0
46118,0
46120,0
46124,0
46129,0
46132,1
46133,0
46137,0
46140,0
46146,0
46151,0
46152,1
46155,0
46162,0
46163,1
46168,0
46169,1
46174,0
46185,1
46192,0
46196,0
46197,0
46200,0
46201,0
46202,0
46205,0
46207,1
46211,0
46212,0
46214,0
46215,0
46218,0
46219,0
46221,1
46222,0
46225,1
46231,1
46232,0
46239,0
46241,0
46244,1
46246,0
46247,0
46248,1
46250,0
46252,0
46255,0
46257,0
46259,0
46262,0
46268,0
46270,0
46273,0
46280,0
46283,0
46287,1
46297,0
46298,0
46303,0
46304,0
46306,1
46307,1
46309,0
46317,0
46318,0
46321,0
46323,1
46325,0
46326,0
46328,0
46329,0
46331,0
46332,0
46338,1
46341,1
46344,0
46346,0
46347,1
46353,0
46359,0
46360,0
46361,0
46362,0
46365,0
46372,0
46375,1
46377,1
46379,0
46384,0
46387,0
46388,0
46389,0
46393,0
46395,1
46399,1
46401,0
46403,1
46405,0
46409,1
46412,1
46414,0
46418,0
46420,0
46421,1
46425,0
46427,0
46429,1
46436,0
46437,1
46441,0
46442,0
46446,0
46451,0
46453,0
46457,0
46459,0
46463,0
46468,0
46471,1
46473,0
46474,0
46478,0
46481,0
46482,0
46484,0
46487,1
46490,0
46491,0
46495,1
46497,0
46505,0
46506,0
46509,0
46512,0
46514,0
46515,0
46517,0
46520,0
46527,0
46529,1
46536,0
46539,1
46540,1
46545,1
46547,0
46548,0
46556,0
46560,0
46566,0
46568,0
46570,1
46573,0
46589,0
46592,0
46596,0
46599,0
46602,0
46606,0
46608,0
46610,0
46613,1
46614,1
46617,0
46619,1
46620,0
46623,0
46624,0
46631,0
46633,0
46634,0
46636,0
46641,1
46643,0
46644,0
46650,0
46655,1
46656,1
46657,1
46661,0
46664,1
46675,0
46677,0
46682,0
46684,1
46688,0
46695,0
46696,0
46701,0
46703,0
46705,0
46707,0
46710,0
46712,0
46714,0
46720,0
46722,0
46728,0
46731,0
46739,0
46743,1
46746,0
46751,0
46752,0
46756,0
46762,0
46768,1
46769,1
46772,0
46775,0
46776,0
46780,1
46785,0
46787,0
46790,0
46792,0
46794,1
46797,0
46800,0
46801,0
46803,0
46806,0
46807,0
46810,1
46811,0
46813,0
46814,0
46818,0
46821,0
46824,0
46828,0
46829,0
46830,0
46832,1
46834,0
46838,0
46840,0
46842,0
46843,1
46846,0
46847,0
46855,0
46856,0
46860,1
46861,0
46863,0
46864,0
46872,1
46875,0
46881,0
46884,0
46886,0
46887,0
46894,0
46896,0
46899,1
46901,0
46912,0
46917,0
46919,0
46920,0
46922,0
46929,1
46931,0
46933,0
46940,0
46941,0
46948,0
46950,0
46957,1
46961,0
46968,1
46969,1
46974,1
46978,0
46979,1
46980,0
46987,0
46990,0
46992,0
46993,0
46994,1
46995,0
46997,0
47002,0
47003,1
47010,0
47012,0
47027,0
47028,0
47034,0
47035,0
47037,0
47039,0
47043,0
47060,0
47061,1
47068,1
47070,0
47076,0
47078,0
47083,0
47086,0
47087,1
47090,1
47099,0
47101,0
47106,0
47112,0
47114,0
47116,0
47118,1
47125,1
47126,0
47129,0
47134,0
47135,0
47139,0
47142,0
47143,1
47144,0
47148,0
47153,0
47159,0
47163,0
47170,0
47172,1
47175,0
47176,1
47177,1
47184,0
47185,0
47186,0
47189,1
47190,0
47192,0
47193,0
47195,0
47196,1
47200,0
47201,0
47215,0
47230,0
47234,0
47236,0
47248,1
47250,0
47251,0
47254,0
47255,0
47257,0
47260,0
47264,0
47265,0
47268,0
47270,0
47276,0
47279,0
47290,0
47291,0
47293,0
47295,0
47296,1
47297,0
47303,0
47312,0
47320,0
47323,0
47325,0
47327,1
47328,0
47331,0
47338,1
47340,1
47345,0
47348,1
47350,0
47356,0
47358,0
47359,1
47364,0
47367,1
47374,0
47380,1
47385,1
47387,0
47391,0
47397,1
47400,0
47401,0
47406,1
47409,0
47416,1
47417,1
47423,0
47424,1
47425,0
47430,0
47433,0
47443,0
47444,0
47445,0
47447,0
47448,0
47449,0
47461,0
47471,0
47474,0
47476,1
47483,0
47487,0
47489,0
47490,0
47491,0
47496,1
47500,0
47502,0
47503,0
47505,0
47509,0
47510,0
47520,0
47521,0
47523,0
47524,0
47532,0
47538,0
47539,0
47541,0
47548,1
47549,0
47552,0
47559,1
47560,1
47564,0
47569,0
47575,0
47578,0
47579,1
47582,0
47589,0
47594,0
47595,1
47602,0
47605,1
47606,0
47607,0
47612,0
47614,0
47619,1
47626,1
47629,0
47632,1
47634,0
47635,0
47637,0
47646,0
47647,0
47653,0
47656,0
47657,0
47663,0
47666,0
47670,0
47677,0
47679,1
47680,1
47684,0
47686,0
47689,0
47690,0
47693,0
47694,0
47697,0
47703,0
47706,0
47709,0
47715,0
47716,0
47724,0
47726,0
47729,0
47730,1
47736,0
47737,0
47738,1
47743,0
47746,0
47750,0
47751,0
47756,0
47763,0
47764,0
47766,1
47767,1
47769,0
47772,1
47773,0
47775,0
47776,0
47782,0
47786,0
47789,0
47791,1
47800,0
47804,0
47806,0
47828,0
47831,1
47837,0
47839,0
47842,0
47845,0
47851,0
47853,0
47854,0
47855,0
47858,1
47862,0
47863,0
47864,1
47868,1
47874,1
47886,0
47890,1
47892,0
47893,0
47894,1
47896,1
47897,0
47900,0
47906,0
47909,0
47910,1
47913,0
47916,0
47917,0
47918,0
47921,0
47922,0
47928,0
47938,1
47942,0
47943,0
47947,0
47953,0
47955,1
47962,0
47963,1
47964,0
47966,1
47969,0
47970,0
47971,1
47974,0
47975,0
47980,0
47981,0
47984,0
47988,0
47990,0
47993,0
47994,0
47995,1
48002,0
48006,1
48011,0
48019,0
48022,0
48025,0
48026,0
48032,0
48036,0
48037,0
48044,0
48045,0
48046,0
48047,0
48051,0
48054,0
48057,0
48058,0
48060,0
48064,0
48066,1
48071,0
48074,0
48076,0
48079,0
48086,0
48091,0
48095,0
48096,0
48101,0
48115,0
48124,0
48127,1
48129,0
48130,0
48136,0
48138,1
48139,0
48142,0
48148,0
48150,0
48154,1
48155,0
48156,1
48163,0
48164,0
48172,1
48174,0
48182,1
48185,0
48188,0
48189,0
48191,0
48193,0
48200,0
48201,1
48204,0
48206,0
48207,1
48218,0
48221,0
48223,1
48227,0
48237,0
48240,0
48241,0
48242,0
48243,0
48254,0
48257,1
48262,0
48271,0
48273,0
48274,0
48277,1
48279,0
48280,0
48288,0
48289,0
48291,0
48292,0
48299,0
48301,0
48302,0
48306,1
48308,0
48314,0
48317,0
48318,0
48319,0
48323,1
48324,0
48325,0
48326,0
48331,0
48333,0
48335,0
48338,0
48342,0
48349,0
48352,0
48353,0
48354,0
48356,0
48357,0
48361,0
48368,0
48377,0
48380,0
48381,1
48384,0
48385,0
48386,0
48388,0
48389,0
48397,0
48398,0
48401,1
48403,1
48404,0
48410,0
48411,0
48417,0
48420,0
48421,0
48423,0
48430,0
48436,1
48439,1
48441,0
48444,0
48447,0
48455,0
48456,0
48457,0
48459,1
48470,0
48472,0
48475,0
48480,0
48483,1
48494,0
48497,0
48504,0
48506,1
48508,0
48510,0
48511,0
48515,1
48516,1
48518,0
48520,1
48523,0
48524,0
48528,1
48529,1
48539,0
48540,0
48541,1
48542,0
48544,0
48547,0
48548,0
48549,0
48555,1
48563,0
48568,0
48569,0
48570,0
48571,0
48579,0
48585,1
48587,0
48597,0
48602,0
48603,0
48607,0
48612,0
48613,0
48614,0
48620,0
48621,0
48623,0
48626,0
48628,0
48629,0
48633,0
48636,0
48639,0
48644,0
48645,0
48654,0
48655,0
48656,0
48660,0
48661,1
48667,1
48670,0
48671,0
48683,1
48689,0
48693,0
48694,0
48696,0
48699,0
48702,0
48707,0
48710,0
48711,0
48717,1
48718,1
48723,0
48728,1
48731,0
48735,0
48744,0
48745,0
48748,0
48750,1
48757,0
48763,0
48765,1
48766,1
48769,0
48775,0
48777,0
48778,0
48781,0
48782,0
48784,1
48786,0
48788,0
48789,1
48790,1
48793,0
48798,0
48799,1
48801,1
48809,0
48812,0
48815,0
48816,0
48819,0
48822,0
48823,0
48824,0
48828,0
48833,0
48834,0
48835,1
48836,0
48839,0
48845,0
48853,0
48857,0
48860,0
48861,0
48862,0
48865,0
48867,1
48869,0
48874,0
48876,0
48877,0
48878,0
48880,0
48886,0
48887,0
48888,0
48895,0
48897,1
48900,1
48904,1
48906,0
48909,0
48910,0
48913,0
48915,0
48918,0
48919,0
48922,1
48933,0
48935,0
48938,0
48941,0
48943,0
48950,0
48955,0
48957,0
48958,0
48965,1
48966,1
48969,1
48970,1
48971,1
48977,1
48983,1
48985,0
48988,0
48993,1
48999,0
49002,0
49003,0
49007,0
49010,0
49013,0
49020,0
49022,0
49025,0
49028,0
49030,1
49032,0
49037,0
49040,0
49048,0
49055,0
49057,0
49058,0
49059,0
49073,0
49078,0
49080,0
49081,0
49082,0
49083,0
49085,0
49087,0
49088,0
49094,0
49098,1
49106,0
49110,0
49113,0
49115,0
49117,0
49119,0
49122,0
49127,0
49134,0
49143,0
49147,0
49149,0
49151,0
49164,0
49167,0
49173,0
49177,1
49185,0
49186,0
49187,0
49191,0
49197,0
49204,1
49211,0
49214,0
49219,0
49221,0
49222,0
49223,0
49228,0
49231,1
49235,0
49239,0
49243,0
49245,0
49249,0
49254,0
49260,1
49261,0
49267,1
49272,0
49275,1
49278,0
49279,0
49286,0
49287,0
49289,1
49294,0
49296,0
49298,0
49299,1
49300,0
49301,0
49303,0
49304,0
49307,0
49308,0
49310,0
49313,0
49315,1
49318,0
49319,0
49322,0
49332,0
49333,0
49336,0
49348,0
49352,0
49357,0
49365,1
49367,0
49369,0
49377,0
49385,1
49386,0
49387,0
49391,0
49399,0
49402,0
49406,0
49407,0
49412,0
49416,0
49417,0
49419,0
49421,0
49423,0
49424,1
49425,1
49426,0
49428,1
49429,0
49433,0
49434,1
49437,0
49439,0
49443,0
49444,1
49455,1
49456,0
49461,1
49462,0
49467,0
49469,0
49472,0
49474,0
49480,1
49481,0
49487,1
49490,0
49496,0
49501,0
49506,0
49515,0
49517,1
49522,0
49524,1
49535,0
49539,1
49544,0
49548,0
49550,1
49551,0
49555,0
49559,0
49560,0
49561,0
49562,0
49563,0
49565,0
49568,0
49573,0
49576,0
49577,1
49578,0
49580,0
49589,0
49601,0
49606,0
49607,0
49608,0
49609,0
49612,1
49613,0
49614,0
49620,0
49623,0
49624,0
49625,0
49627,0
49628,0
49630,0
49633,0
49635,1
49636,0
49640,0
49641,0
49642,0
49647,0
49649,1
49652,0
49653,0
49654,1
49657,0
49659,0
49660,1
49661,1
49665,1
49670,0
49672,1
49675,1
49676,0
49682,1
49686,1
49688,0
49689,0
49697,0
49704,0
49707,0
49710,0
49715,0
49717,0
49718,0
49721,0
49726,0
49729,0
49733,0
49734,0
49743,0
49744,0
49747,0
49748,0
49749,0
49755,0
49762,0
49764,0
49767,0
49768,1
49771,0
49774,0
49777,0
49779,0
49781,0
49786,1
49790,1
49795,0
49797,0
49798,0
49805,0
49808,0
49811,0
49814,0
49816,1
49819,0
49820,0
49821,1
49830,0
49832,0
49834,0
49841,0
49857,0
49860,0
49865,1
49868,0
49869,0
49871,0
49874,0
49877,0
49880,0
49881,0
49882,0
49886,0
49887,0
49895,0
49900,0
49912,0
49919,1
49921,1
49922,1
49924,0
49933,1
49934,0
49938,0
49946,0
49948,1
49953,0
49962,0
49965,0
49966,1
49968,0
49973,0
49974,0
49976,0
49983,1
49985,0
49988,0
49990,0
49992,0
49993,0
50000,1
50001,0
50002,0
50006,0
50012,1
50015,0
50016,0
50017,0
50018,0
50022,0
50028,0
50030,0
50036,0
50047,0
50048,0
50049,0
50050,0
50052,0
50055,0
50057,0
50059,0
50063,0
50065,0
50067,0
50075,0
50077,0
50079,0
50082,0
50083,0
50085,0
50087,0
50088,0
50089,0
50091,1
50092,0
50095,0
50105,1
50108,0
50109,0
50110,0
50113,0
50119,0
50124,0
50126,0
50127,0
50134,0
50136,0
50138,1
50139,0
50141,0
50146,1
50155,0
50156,0
50160,0
50163,0
50165,0
50166,0
50167,1
50169,0
50172,0
50173,1
50176,0
50184,0
50187,0
50195,0
50198,0
50199,0
50200,0
50211,0
50214,1
50215,1
50221,0
50230,0
50231,0
50232,0
50235,0
50238,0
50244,1
50247,1
50253,0
50257,1
50263,0
50264,0
50268,0
50271,1
50273,0
50277,0
50278,0
50281,1
50282,0
50285,0
50289,0
50290,0
50291,1
50293,1
50297,1
50302,0
50303,1
50305,0
50310,0
50315,0
50321,0
50322,0
50325,0
50329,0
50331,0
50332,1
50333,1
50347,0
50348,0
50349,0
50353,0
50354,0
50356,0
50363,1
50364,0
50370,1
50372,0
50374,0
50375,0
50394,0
50395,0
50398,0
50407,0
50409,0
50410,0
50417,0
50423,0
50425,1
50428,0
50432,0
50434,0
50435,0
50437,0
50440,0
50446,0
50447,0
50448,0
50456,1
50459,0
50461,0
50463,0
50464,0
50467,0
50470,0
50477,1
50478,1
50481,0
50482,0
50486,0
50487,0
50489,0
50491,0
50496,0
50503,0
50504,0
50513,0
50519,0
50522,1
50526,1
50527,0
50536,1
50541,0
50543,0
50544,0
50551,0
50557,0
50563,0
50568,0
50571,0
50578,0
50584,0
50585,0
50587,1
50588,0
50595,0
50596,0
50602,1
50604,0
50610,0
50612,0
50615,0
50619,0
50627,0
50630,0
50637,1
50641,0
50644,0
50645,1
50647,0
50654,0
50655,1
50659,0
50660,0
50662,0
50666,0
50675,0
50683,0
50684,0
50689,0
50694,1
50702,0
50703,0
50706,0
50711,0
50715,1
50717,0
50720,1
50721,0
50727,0
50732,0
50733,0
50740,1
50743,1
50745,0
50746,1
50750,0
50751,0
50753,0
50754,0
50756,0
50759,0
50762,0
50764,0
50765,0
50766,0
50767,0
50770,0
50771,1
50772,0
50774,0
50778,0
50784,0
50786,0
50790,1
50793,0
50794,0
50795,0
50799,0
50802,0
50803,0
50806,0
50809,0
50811,0
50812,1
50815,0
50818,1
50824,0
50825,0
50835,0
50838,0
50840,0
50841,0
50842,1
50844,0
50849,0
50850,0
50856,0
50857,0
50858,0
50860,0
50863,0
50865,1
50866,0
50874,0
50875,0
50876,0
50879,0
50883,0
50884,0
50890,0
50896,0
50897,0
50898,0
50900,0
50905,0
50909,0
50913,0
50916,0
50918,1
50919,0
50923,0
50924,1
50927,1
50928,0
50931,0
50932,1
50945,0
50956,0
50957,0
50959,0
50960,0
50965,1
50967,0
50969,0
50978,1
50979,1
50983,0
50985,0
50989,1
51002,0
51003,1
51004,0
51005,0
51007,0
51008,0
51010,0
51011,0
51014,0
51020,0
51025,0
51026,0
51030,0
51032,0
51033,1
51037,1
51039,0
51045,1
51047,0
51048,1
51052,0
51053,0
51056,0
51061,0
51069,1
51074,0
51081,0
51082,0
51084,1
51090,0
51093,0
51094,0
51111,0
51116,0
51117,0
51122,1
51123,1
51125,0
51127,0
51128,0
51130,0
51131,0
51138,0
51146,0
51148,0
51149,1
51150,0
51160,0
51162,0
51164,0
51181,0
51188,0
51189,0
51190,0
51195,1
51196,0
51200,0
51205,0
51206,0
51208,1
51210,0
51214,0
51219,0
51225,0
51226,0
51227,0
51236,0
51242,0
51246,0
51248,0
51254,0
51256,0
51259,1
51264,0
51266,0
51268,0
51270,1
51274,1
51276,1
51279,0
51281,1
51282,0
51284,0
51286,0
51288,0
51289,0
51290,1
51293,0
51295,0
51298,1
51304,0
51310,0
51321,0
51323,0
51326,1
51327,0
51328,0
51330,0
51332,0
51333,0
51336,0
51338,0
51339,0
51342,0
51343,1
51345,0
51349,1
51352,0
51356,0
51361,0
51362,0
51367,1
51368,0
51369,0
51372,0
51377,0
51378,0
51379,0
51381,0
51382,0
51384,1
51385,0
51390,1
51395,0
51397,0
51399,0
51405,1
51410,1
51413,1
51415,0
51416,0
51419,0
51421,0
51423,0
51425,0
51441,0
51444,0
51452,0
51456,0
51457,0
51460,0
51461,1
51466,1
51469,0
51470,0
51472,0
51482,0
51487,0
51489,0
51495,0
51497,1
51501,0
51503,0
51505,0
51506,0
51509,1
51510,0
51514,0
51516,0
51518,0
51522,0
51523,0
51524,0
51526,0
51531,0
51533,0
51534,0
51539,0
51542,0
51543,0
51548,0
51549,0
51552,1
51554,0
51558,0
51560,0
51566,1
51567,0
51568,0
51570,0
51571,0
51572,0
51573,1
51574,0
51579,0
51582,0
51586,1
51589,0
51590,0
51600,0
51601,1
51605,0
51607,0
51610,0
51613,0
51616,0
51618,0
51627,0
51632,1
51637,0
51641,0
51644,0
51651,1
51653,1
51656,0
51657,0
51659,0
51661,0
51663,1
51665,0
51667,1
51668,0
51672,0
51675,1
51676,0
51678,1
51680,0
51683,0
51684,0
51688,0
51694,1
51700,1
51702,0
51703,1
51704,0
51710,1
51712,0
51713,0
51714,0
51725,1
51734,0
51738,0
51739,0
51756,0
51757,0
51760,0
51761,0
51762,1
51763,0
51765,0
51767,0
51771,0
51776,1
51778,0
51791,0
51800,0
51801,0
51808,1
51811,0
51812,0
51813,0
51820,0
51823,0
51824,0
51826,0
51832,0
51833,0
51838,1
51839,0
51840,0
51845,0
51850,0
51852,0
51853,0
51867,0
51872,0
51874,1
51879,1
51882,0
51885,0
51891,0
51892,0
51899,0
51903,0
51912,0
51913,0
51914,1
51917,0
51923,0
51926,0
51931,0
51935,0
51941,0
51942,0
51947,1
51950,0
51963,1
51966,0
51972,1
51974,0
51975,1
51979,0
51980,0
51981,0
51987,0
51990,1
51993,0
51999,0
52002,0
52006,1
52007,0
52010,0
52012,1
52014,0
52017,0
52019,0
52022,0
52024,1
52028,0
52033,0
52038,0
52040,0
52042,0
52043,0
52044,1
52047,0
52054,0
52059,0
52062,0
52063,0
52069,0
52075,0
52077,1
52079,1
52082,0
52083,0
52084,0
52090,0
52091,0
52093,0
52094,0
52100,0
52102,0
52105,0
52106,0
52109,0
52110,0
52114,0
52120,0
52121,0
52138,0
52140,0
52143,0
52145,0
52146,1
52155,0
52159,0
52162,1
52166,0
52169,0
52170,0
52174,0
52175,0
52176,0
52180,0
52183,1
52185,0
52191,0
52192,1
52195,0
52196,1
52200,0
52205,0
52209,0
52214,0
52218,0
52220,0
52229,0
52230,1
52231,0
52232,0
52235,0
52242,0
52246,0
52249,0
52252,1
52254,0
52263,0
52266,0
52271,0
52274,1
52278,1
52298,0
52300,0
52301,0
52305,1
52310,0
52315,1
52317,0
52318,0
52319,0
52327,1
52328,1
52330,0
52342,1
52347,0
52348,0
52351,0
52355,0
52359,0
52362,0
52374,0
52375,0
52380,0
52382,0
52390,0
52398,0
52399,0
52401,0
52403,0
52407,1
52416,0
52418,1
52419,0
52420,0
52421,1
52423,1
52426,0
52427,0
52439,1
52441,1
52442,1
52445,0
52447,0
52448,0
52458,0
52470,0
52473,0
52474,0
52480,0
52484,0
52486,0
52491,0
52493,0
52494,0
52500,0
52501,0
52502,0
52505,0
52508,0
52509,1
52510,0
52516,1
52518,0
52519,0
52521,1
52522,0
52528,0
52533,0
52536,0
52538,1
52547,0
52552,0
52553,0
52555,0
52560,0
52561,0
52562,0
52565,0
52569,0
52575,0
52577,0
52578,0
52580,0
52582,0
52596,1
52599,0
52603,0
52606,0
52608,0
52612,0
52613,0
52616,0
52617,0
52620,0
52624,0
52627,0
52629,0
52633,0
52639,0
52641,0
52647,0
52648,1
52650,1
52651,1
52653,1
52656,0
52659,0
52660,0
52661,0
52665,0
52679,0
52683,0
52684,0
52686,1
52687,1
52690,0
52696,0
52697,0
52702,0
52703,0
52707,1
52709,0
52711,0
52713,0
52715,0
52721,0
52722,0
52729,0
52732,0
52737,0
52738,0
52743,0
52744,0
52748,0
52749,0
52751,0
52767,1
52769,0
52773,0
52778,0
52779,0
52786,0
52787,1
52788,0
52790,0
52791,0
52793,0
52795,0
52800,0
52802,0
52803,0
52809,0
52811,0
52820,0
52821,0
52827,0
52832,0
52833,0
52838,0
52844,0
52846,1
52848,0
52851,1
52852,0
52853,0
52854,0
52858,1
52860,0
52861,0
52862,0
52863,1
52865,0
52866,1
52867,0
52868,0
52869,0
52870,0
52871,0
52872,0
52878,0
52883,0
52884,1
52891,1
52894,1
52904,0
52911,0
52912,0
52915,0
52917,0
52922,0
52927,1
52928,0
52930,0
52936,0
52941,0
52944,0
52948,0
52949,1
52960,0
52971,1
52977,0
52984,0
52987,1
52989,1
52992,0
52994,0
52998,0
53005,0
53006,0
53011,0
53017,0
53021,0
53027,0
53029,0
53031,0
53032,0
53033,0
53048,0
53053,0
53054,1
53056,0
53057,0
53069,0
53070,1
53071,0
53072,1
53075,0
53077,0
53078,0
53079,0
53080,0
53081,0
53085,0
53092,0
53093,0
53095,0
53096,0
53098,0
53100,0
53103,0
53105,0
53108,1
53116,0
53118,1
53120,0
53121,0
53124,0
53130,0
53140,0
53141,0
53144,1
53149,0
53150,1
53151,0
53154,0
53160,1
53168,0
53169,0
53170,0
53177,0
53178,0
53187,0
53196,0
53202,0
53205,0
53207,0
53209,0
53210,0
53211,1
53217,0
53221,1
53222,1
53228,0
53230,0
53234,0
53240,0
53244,0
53246,1
53247,0
53254,0
53255,0
53257,0
53258,1
53260,0
53261,1
53266,0
53269,0
53275,0
53276,0
53283,0
53288,0
53295,0
53298,0
53300,0
53305,0
53306,0
53311,0
53318,1
53322,0
53326,0
53331,0
53336,0
53338,0
53344,0
53347,0
53349,1
53355,0
53361,0
53362,1
53364,0
53366,0
53367,0
53368,0
53369,1
53375,0
53381,0
53383,1
53385,0
53400,0
53403,0
53408,1
53410,0
53412,0
53417,1
53418,0
53424,0
53425,0
53435,0
53436,0
53437,0
53439,0
53440,0
53442,0
53443,0
53444,0
53450,1
53456,0
53461,0
53464,0
53467,1
53471,0
53476,0
53480,1
53484,0
53485,0
53486,0
53488,0
53490,1
53491,0
53494,1
53498,0
53504,0
53505,1
53506,0
53511,0
53512,0
53514,1
53515,0
53516,0
53521,0
53523,0
53527,0
53531,0
53541,0
53549,0
53563,1
53565,0
53569,0
53572,1
53573,0
53581,1
53592,1
53593,0
53600,0
53602,0
53603,0
53607,1
53608,0
53610,0
53612,0
53616,1
53618,1
53621,0
53625,0
53628,1
53629,1
53630,0
53633,0
53639,0
53640,1
53642,0
53643,0
53647,0
53648,1
53650,1
53652,0
53653,0
53655,0
53656,0
53662,0
53665,0
53672,0
53675,0
53676,1
53680,0
53683,0
53689,0
53693,1
53694,1
53695,0
53697,1
53700,1
53704,1
53706,0
53709,0
53710,0
53711,1
53715,0
53719,0
53722,0
53725,0
53731,0
53739,0
53740,0
53744,0
53752,0
53757,0
53760,0
53764,0
53765,0
53769,1
53776,0
53779,0
53780,1
53781,0
53783,0
53792,0
53797,0
53802,0
53805,0
53813,0
53818,0
53819,0
53821,0
53822,1
53823,0
53825,0
53831,0
53837,1
53842,0
53843,1
53845,0
53848,0
53852,1
53854,1
53860,1
53862,1
53863,0
53864,0
53865,0
53869,0
53870,0
53872,1
53874,0
53875,0
53877,0
53884,0
53885,1
53886,0
53887,0
53895,0
53897,0
53900,0
53909,0
53912,0
53913,0
53914,1
53915,0
53918,0
53922,0
53926,0
53930,0
53931,0
53933,0
53935,1
53939,0
53940,0
53941,1
53942,0
53945,0
53947,0
53955,0
53956,0
53959,0
53964,0
53972,1
53976,1
53991,0
53995,0
53997,1
53998,0
54000,0
54003,0
54012,0
54013,1
54015,0
54023,0
54026,0
54029,0
54031,0
54035,1
54038,0
54043,0
54045,0
54047,0
54049,0
54050,0
54051,0
54052,0
54054,0
54055,1
54056,0
54059,1
54063,0
54071,0
54073,1
54074,1
54076,0
54078,0
54080,0
54081,0
54088,0
54091,1
54094,0
54097,0
54100,0
54102,1
54103,0
54104,0
54105,0
54112,1
54114,0
54119,0
54122,1
54123,0
54129,1
54136,0
54145,0
54150,0
54151,0
54156,1
54157,0
54164,1
54170,1
54172,1
54178,0
54179,1
54180,1
54181,0
54183,0
54185,0
54187,0
54197,1
54198,1
54199,0
54201,1
54203,1
54204,1
54205,0
54209,0
54210,1
54211,0
54214,1
54217,0
54233,0
54237,1
54238,0
54239,0
54243,1
54244,0
54245,0
54252,0
54256,0
54259,0
54264,0
54266,1
54268,0
54273,0
54284,0
54285,0
54292,0
54301,0
54303,0
54306,0
54311,1
54312,1
54314,0
54315,0
54317,0
54322,0
54332,0
54336,0
54338,0
54340,1
54342,1
54343,0
54349,1
54354,1
54356,0
54358,0
54360,1
54361,0
54363,0
54373,1
54375,0
54379,0
54383,0
54386,1
54391,0
54394,1
54400,0
54401,1
54402,0
54404,0
54409,0
54411,0
54412,0
54413,0
54417,1
54420,0
54421,0
54435,1
54441,0
54445,0
54448,1
54453,0
54456,0
54458,0
54459,0
54465,0
54467,0
54468,0
54473,0
54475,0
54481,0
54487,0
54491,0
54492,0
54496,0
54497,0
54500,0
54501,0
54504,1
54507,0
54508,0
54512,0
54515,0
54530,0
54531,0
54533,0
54534,0
54535,0
54536,0
54537,0
54541,1
54542,0
54544,0
54548,0
54551,0
54563,0
54566,0
54572,0
54576,0
54577,0
54582,0
54583,0
54588,0
54589,0
54595,1
54596,0
54598,0
54599,1
54600,0
54607,0
54609,0
54613,0
54616,0
54627,0
54629,0
54630,1
54631,1
54633,0
54634,0
54640,0
54642,0
54651,0
54653,0
54659,0
54669,0
54670,0
54671,0
54675,0
54678,0
54687,1
54688,0
54693,1
54694,0
54699,0
54702,0
54703,1
54706,0
54710,0
54712,0
54717,1
54718,1
54727,0
54730,0
54731,0
54735,0
54739,0
54743,0
54746,0
54749,1
54754,0
54760,0
54762,0
54763,1
54766,0
54769,0
54781,0
54785,0
54788,0
54789,0
54791,0
54794,1
54799,0
54802,0
54805,0
54807,1
54810,0
54812,0
54816,0
54819,1
54823,1
54829,0
54845,0
54849,0
54857,0
54859,1
54860,1
54862,1
54867,1
54870,0
54872,0
54874,0
54875,0
54878,1
54880,0
54884,0
54886,0
54887,0
54897,1
54900,0
54905,0
54906,0
54910,0
54911,0
54913,0
54915,0
54918,0
54921,0
54923,0
54926,1
54930,0
54940,1
54941,0
54942,0
54943,0
54947,0
54951,0
54953,1
54954,0
54956,0
54957,0
54958,1
54963,1
54967,0
54974,0
54976,0
54980,0
54982,0
54988,0
54989,0
54990,0
54991,1
54994,0
54995,1
54996,0
54999,1
55002,0
55011,0
55021,0
55028,0
55035,0
55037,0
55038,0
55039,1
55041,0
55045,0
55046,1
55050,0
55054,1
55056,1
55057,0
55058,0
55060,0
55061,1
55065,0
55068,1
55069,0
55071,0
55082,0
55084,0
55086,1
55089,0
55090,0
55096,0
55100,0
55101,1
55104,1
55109,0
55118,0
