EID,BTBL,BTCOUNT,BS_BTCOUNT,WS_BTCOUNT,BT_END_COUNT,BT_NORMAL_COUNT,BS_BT_END,WS_BT_END,BT_LIVE,BS_BT_LIVE,WS_BT_LIVE,BS_BT_BL,WS_BT_BL,BS_BT_LIVE_AVG,WS_BT_LIVE_AVG,BT_LIVE_AVG,BT_BL_AVG,BS_BT_BL_AVG,WS_BT_BL_AVG,IS_EXIST_BT,IS_EXIST_NORMAL_BT
112890,1.95,2,0,2,0,2,0,0,,,,0.0,1.95,,,,0.975,,0.975,1,1
112897,1.4,3,1,2,0,3,0,0,,,,0.1,1.3,,,,0.4666666666666666,0.1,0.65,1,1
112965,0.018000000000000002,1,0,1,0,1,0,0,,,,0.0,0.018000000000000002,,,,0.018000000000000002,,0.018000000000000002,1,1
112986,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
112992,3.0,3,3,0,0,3,0,0,,,,3.0,0.0,,,,1.0,1.0,,1,1
113006,0.16,1,0,1,0,1,0,0,,,,0.0,0.16,,,,0.16,,0.16,1,1
113083,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
113126,0.2,1,1,0,1,0,1,0,4.0,4.0,0.0,0.2,0.0,4.0,,4.0,0.2,0.2,,1,0
113179,0.6399999999999999,3,3,0,0,3,0,0,,,,0.6399999999999999,0.0,,,,0.2133333333333333,0.2133333333333333,,1,1
113188,4.365,7,7,0,2,5,2,0,31.0,31.0,0.0,4.365,0.0,4.428571428571429,,4.428571428571429,0.6235714285714286,0.6235714285714286,,1,1
113201,1.4,3,2,1,1,2,1,0,12.0,12.0,0.0,0.65,0.75,6.0,0.0,4.0,0.4666666666666666,0.325,0.75,1,1
113228,0.51,1,0,1,0,1,0,0,,,,0.0,0.51,,,,0.51,,0.51,1,1
113246,0.49,1,1,0,0,1,0,0,,,,0.49,0.0,,,,0.49,0.49,,1,1
113267,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
113276,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
113300,0.122,1,0,1,0,1,0,0,,,,0.0,0.122,,,,0.122,,0.122,1,1
113301,0.1,1,1,0,0,1,0,0,,,,0.1,0.0,,,,0.1,0.1,,1,1
113306,0.6,1,0,1,0,1,0,0,,,,0.0,0.6,,,,0.6,,0.6,1,1
113317,0.99,1,1,0,0,1,0,0,,,,0.99,0.0,,,,0.99,0.99,,1,1
113318,0.6829999999999999,2,0,2,0,2,0,0,,,,0.0,0.6829999999999999,,,,0.34149999999999997,,0.34149999999999997,1,1
113322,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
113324,25.959,31,11,20,4,27,1,3,54.0,22.0,32.0,9.5,16.459,2.0,1.6,1.7419354838709677,0.8373870967741935,0.8636363636363636,0.82295,1,1
113333,0.16699999999999998,1,1,0,0,1,0,0,,,,0.16699999999999998,0.0,,,,0.16699999999999998,0.16699999999999998,,1,1
113349,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
113429,0.8,1,1,0,0,1,0,0,,,,0.8,0.0,,,,0.8,0.8,,1,1
113431,2.2,3,0,3,0,3,0,0,,,,0.0,2.2,,,,0.7333333333333334,,0.7333333333333334,1,1
113518,0.1,1,0,1,1,0,0,1,2.0,0.0,2.0,0.0,0.1,,2.0,2.0,0.1,,0.1,1,0
113542,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
113546,1.4880000000000002,3,2,1,1,2,1,0,2.0,2.0,0.0,1.113,0.375,1.0,0.0,0.6666666666666666,0.49600000000000005,0.5565,0.375,1,1
113633,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
113634,1.05,2,0,2,1,1,0,1,0.0,0.0,0.0,0.0,1.05,,0.0,0.0,0.525,,0.525,1,1
113635,0.51,1,0,1,0,1,0,0,,,,0.0,0.51,,,,0.51,,0.51,1,1
113654,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
113702,2.288,5,5,0,1,4,1,0,4.0,4.0,0.0,2.288,0.0,0.8,,0.8,0.45759999999999995,0.45759999999999995,,1,1
113727,1.04,2,2,0,0,2,0,0,,,,1.04,0.0,,,,0.52,0.52,,1,1
113731,2.545,5,4,1,0,5,0,0,,,,2.52,0.025,,,,0.509,0.63,0.025,1,1
113770,0.7,1,0,1,1,0,0,1,8.0,0.0,8.0,0.0,0.7,,8.0,8.0,0.7,,0.7,1,0
113780,0.627,2,2,0,1,1,1,0,7.0,7.0,0.0,0.627,0.0,3.5,,3.5,0.3135,0.3135,,1,1
113800,0.3,1,0,1,0,1,0,0,,,,0.0,0.3,,,,0.3,,0.3,1,1
113807,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
113809,1.0,1,1,0,1,0,1,0,16.0,16.0,0.0,1.0,0.0,16.0,,16.0,1.0,1.0,,1,0
113816,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
113837,2.0,2,1,1,0,2,0,0,,,,1.0,1.0,,,,1.0,1.0,1.0,1,1
113937,0.7,1,0,1,1,0,0,1,3.0,0.0,3.0,0.0,0.7,,3.0,3.0,0.7,,0.7,1,0
113961,0.988,1,1,0,0,1,0,0,,,,0.988,0.0,,,,0.988,0.988,,1,1
114023,0.5,1,0,1,1,0,0,1,5.0,0.0,5.0,0.0,0.5,,5.0,5.0,0.5,,0.5,1,0
114035,1.7000000000000002,3,1,2,0,3,0,0,,,,0.6,1.1,,,,0.5666666666666668,0.6,0.55,1,1
114040,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
114041,0.105,1,1,0,0,1,0,0,,,,0.105,0.0,,,,0.105,0.105,,1,1
114059,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
114080,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
114083,0.8,1,1,0,0,1,0,0,,,,0.8,0.0,,,,0.8,0.8,,1,1
114086,0.8,1,1,0,1,0,1,0,18.0,18.0,0.0,0.8,0.0,18.0,,18.0,0.8,0.8,,1,0
114192,1.0,1,1,0,1,0,1,0,7.0,7.0,0.0,1.0,0.0,7.0,,7.0,1.0,1.0,,1,0
114213,3.458,5,4,1,1,4,1,0,10.0,10.0,0.0,2.458,1.0,2.5,0.0,2.0,0.6916,0.6145,1.0,1,1
114230,1.51,3,3,0,0,3,0,0,,,,1.51,0.0,,,,0.5033333333333333,0.5033333333333333,,1,1
114259,0.02,1,1,0,0,1,0,0,,,,0.02,0.0,,,,0.02,0.02,,1,1
114273,1.4,2,2,0,0,2,0,0,,,,1.4,0.0,,,,0.7,0.7,,1,1
114309,0.4,1,0,1,1,0,0,1,21.0,0.0,21.0,0.0,0.4,,21.0,21.0,0.4,,0.4,1,0
114382,3.34,4,3,1,1,3,1,0,15.0,15.0,0.0,2.34,1.0,5.0,0.0,3.75,0.835,0.7799999999999999,1.0,1,1
114386,2.0,2,2,0,0,2,0,0,,,,2.0,0.0,,,,1.0,1.0,,1,1
114407,2.0,2,0,2,0,2,0,0,,,,0.0,2.0,,,,1.0,,1.0,1,1
114420,0.33,1,1,0,0,1,0,0,,,,0.33,0.0,,,,0.33,0.33,,1,1
114423,0.8,1,1,0,1,0,1,0,14.0,14.0,0.0,0.8,0.0,14.0,,14.0,0.8,0.8,,1,0
114443,0.067,1,1,0,0,1,0,0,,,,0.067,0.0,,,,0.067,0.067,,1,1
114450,2.0,3,3,0,0,3,0,0,,,,2.0,0.0,,,,0.6666666666666666,0.6666666666666666,,1,1
114467,2.55,5,5,0,0,5,0,0,,,,2.55,0.0,,,,0.51,0.51,,1,1
114477,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
114489,1.012,2,2,0,0,2,0,0,,,,1.012,0.0,,,,0.506,0.506,,1,1
114509,1.1,2,1,1,0,2,0,0,,,,0.1,1.0,,,,0.55,0.1,1.0,1,1
114526,0.28600000000000003,2,0,2,0,2,0,0,,,,0.0,0.28600000000000003,,,,0.14300000000000002,,0.14300000000000002,1,1
114593,4.92,9,6,3,1,8,0,1,5.0,0.0,5.0,2.57,2.35,0.0,1.6666666666666667,0.5555555555555556,0.5466666666666666,0.4283333333333333,0.7833333333333333,1,1
114598,1.7700000000000002,3,3,0,3,0,3,0,15.0,15.0,0.0,1.7700000000000002,0.0,5.0,,5.0,0.5900000000000001,0.5900000000000001,,1,0
114607,2.0,2,2,0,1,1,1,0,10.0,10.0,0.0,2.0,0.0,5.0,,5.0,1.0,1.0,,1,1
114615,0.025,1,1,0,0,1,0,0,,,,0.025,0.0,,,,0.025,0.025,,1,1
114621,3.0,3,0,3,0,3,0,0,,,,0.0,3.0,,,,1.0,,1.0,1,1
114645,0.07,1,1,0,0,1,0,0,,,,0.07,0.0,,,,0.07,0.07,,1,1
114665,0.6600000000000001,4,2,2,1,3,0,1,16.0,0.0,16.0,0.5920000000000001,0.068,0.0,8.0,4.0,0.16500000000000004,0.29600000000000004,0.034,1,1
114696,2.352,5,3,2,1,4,1,0,2.0,2.0,0.0,1.952,0.4,0.6666666666666666,0.0,0.4,0.4704,0.6506666666666666,0.2,1,1
114705,0.1,1,0,1,1,0,0,1,7.0,0.0,7.0,0.0,0.1,,7.0,7.0,0.1,,0.1,1,0
114712,5.0,5,5,0,0,5,0,0,,,,5.0,0.0,,,,1.0,1.0,,1,1
114723,0.08,1,1,0,1,0,1,0,2.0,2.0,0.0,0.08,0.0,2.0,,2.0,0.08,0.08,,1,0
114731,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
114733,0.51,1,1,0,0,1,0,0,,,,0.51,0.0,,,,0.51,0.51,,1,1
114747,0.2,1,1,0,1,0,1,0,12.0,12.0,0.0,0.2,0.0,12.0,,12.0,0.2,0.2,,1,0
114751,0.012,1,0,1,1,0,0,1,10.0,0.0,10.0,0.0,0.012,,10.0,10.0,0.012,,0.012,1,0
114801,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
114806,0.52,2,0,2,0,2,0,0,,,,0.0,0.52,,,,0.26,,0.26,1,1
114852,21.121000000000002,28,8,20,8,20,0,8,103.0,0.0,103.0,6.534,14.587000000000002,0.0,5.15,3.6785714285714284,0.7543214285714287,0.81675,0.72935,1,1
114937,0.8,1,1,0,1,0,1,0,2.0,2.0,0.0,0.8,0.0,2.0,,2.0,0.8,0.8,,1,0
114943,0.45,2,0,2,0,2,0,0,,,,0.0,0.45,,,,0.225,,0.225,1,1
114959,0.8,1,1,0,0,1,0,0,,,,0.8,0.0,,,,0.8,0.8,,1,1
114975,0.15,1,1,0,0,1,0,0,,,,0.15,0.0,,,,0.15,0.15,,1,1
114978,0.20800000000000002,2,2,0,0,2,0,0,,,,0.20800000000000002,0.0,,,,0.10400000000000001,0.10400000000000001,,1,1
115009,0.16699999999999998,1,1,0,0,1,0,0,,,,0.16699999999999998,0.0,,,,0.16699999999999998,0.16699999999999998,,1,1
115016,1.0,1,1,0,1,0,1,0,12.0,12.0,0.0,1.0,0.0,12.0,,12.0,1.0,1.0,,1,0
115064,0.9,1,0,1,1,0,0,1,2.0,0.0,2.0,0.0,0.9,,2.0,2.0,0.9,,0.9,1,0
115105,0.053,1,0,1,0,1,0,0,,,,0.0,0.053,,,,0.053,,0.053,1,1
115141,1.37,3,2,1,0,3,0,0,,,,0.97,0.4,,,,0.4566666666666667,0.485,0.4,1,1
115185,0.04,1,1,0,0,1,0,0,,,,0.04,0.0,,,,0.04,0.04,,1,1
115232,0.05,1,1,0,0,1,0,0,,,,0.05,0.0,,,,0.05,0.05,,1,1
115251,0.08,1,1,0,0,1,0,0,,,,0.08,0.0,,,,0.08,0.08,,1,1
115255,0.003,1,1,0,0,1,0,0,,,,0.003,0.0,,,,0.003,0.003,,1,1
115299,0.4,2,2,0,0,2,0,0,,,,0.4,0.0,,,,0.2,0.2,,1,1
115303,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
115317,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
115339,0.25,1,1,0,1,0,1,0,6.0,6.0,0.0,0.25,0.0,6.0,,6.0,0.25,0.25,,1,0
115346,0.8190000000000001,1,1,0,1,0,1,0,23.0,23.0,0.0,0.8190000000000001,0.0,23.0,,23.0,0.8190000000000001,0.8190000000000001,,1,0
115390,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
115414,0.39399999999999996,1,1,0,1,0,1,0,17.0,17.0,0.0,0.39399999999999996,0.0,17.0,,17.0,0.39399999999999996,0.39399999999999996,,1,0
115445,4.484,6,2,4,2,4,0,2,17.0,0.0,17.0,1.75,2.734,0.0,4.25,2.8333333333333335,0.7473333333333333,0.875,0.6835,1,1
115455,2.145,4,4,0,2,2,2,0,30.0,30.0,0.0,2.145,0.0,7.5,,7.5,0.53625,0.53625,,1,1
115460,0.909,2,2,0,0,2,0,0,,,,0.909,0.0,,,,0.4545,0.4545,,1,1
115473,0.14300000000000002,1,1,0,0,1,0,0,,,,0.14300000000000002,0.0,,,,0.14300000000000002,0.14300000000000002,,1,1
115487,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
115503,1.0,1,1,0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,,1,0
115527,0.688,1,1,0,0,1,0,0,,,,0.688,0.0,,,,0.688,0.688,,1,1
115552,0.0,1,1,0,0,1,0,0,,,,0.0,0.0,,,,0.0,0.0,,1,1
115580,0.3,1,1,0,0,1,0,0,,,,0.3,0.0,,,,0.3,0.3,,1,1
115586,0.0,1,1,0,0,1,0,0,,,,0.0,0.0,,,,0.0,0.0,,1,1
115682,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
115754,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
115765,4.2,5,1,4,2,3,0,2,5.0,0.0,5.0,1.0,3.2,0.0,1.25,1.0,0.8400000000000001,1.0,0.8,1,1
115782,0.051,1,1,0,0,1,0,0,,,,0.051,0.0,,,,0.051,0.051,,1,1
115786,0.25,1,1,0,0,1,0,0,,,,0.25,0.0,,,,0.25,0.25,,1,1
115895,6.013,7,1,6,0,7,0,0,,,,0.013000000000000001,6.0,,,,0.859,0.013000000000000001,1.0,1,1
115900,0.85,1,1,0,0,1,0,0,,,,0.85,0.0,,,,0.85,0.85,,1,1
115915,0.33299999999999996,1,1,0,0,1,0,0,,,,0.33299999999999996,0.0,,,,0.33299999999999996,0.33299999999999996,,1,1
115936,0.028999999999999998,1,0,1,0,1,0,0,,,,0.0,0.028999999999999998,,,,0.028999999999999998,,0.028999999999999998,1,1
115991,0.98,1,1,0,0,1,0,0,,,,0.98,0.0,,,,0.98,0.98,,1,1
116065,1.17,5,0,5,0,5,0,0,,,,0.0,1.17,,,,0.23399999999999999,,0.23399999999999999,1,1
116073,2.0,2,0,2,0,2,0,0,,,,0.0,2.0,,,,1.0,,1.0,1,1
116088,2.0,2,0,2,0,2,0,0,,,,0.0,2.0,,,,1.0,,1.0,1,1
116131,1.04,2,0,2,0,2,0,0,,,,0.0,1.04,,,,0.52,,0.52,1,1
116142,0.038,1,1,0,0,1,0,0,,,,0.038,0.0,,,,0.038,0.038,,1,1
116191,0.025,2,0,2,0,2,0,0,,,,0.0,0.025,,,,0.0125,,0.0125,1,1
116204,0.8,1,1,0,0,1,0,0,,,,0.8,0.0,,,,0.8,0.8,,1,1
116252,0.14300000000000002,1,1,0,0,1,0,0,,,,0.14300000000000002,0.0,,,,0.14300000000000002,0.14300000000000002,,1,1
116295,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
116316,0.73,2,2,0,0,2,0,0,,,,0.73,0.0,,,,0.365,0.365,,1,1
116365,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
116391,0.812,2,2,0,0,2,0,0,,,,0.812,0.0,,,,0.406,0.406,,1,1
116402,0.275,2,2,0,0,2,0,0,,,,0.275,0.0,,,,0.1375,0.1375,,1,1
116469,0.063,1,0,1,1,0,0,1,1.0,0.0,1.0,0.0,0.063,,1.0,1.0,0.063,,0.063,1,0
116506,2.0,2,0,2,2,0,0,2,7.0,0.0,7.0,0.0,2.0,,3.5,3.5,1.0,,1.0,1,0
116534,1.5,2,0,2,0,2,0,0,,,,0.0,1.5,,,,0.75,,0.75,1,1
116593,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
116638,0.47,1,1,0,0,1,0,0,,,,0.47,0.0,,,,0.47,0.47,,1,1
116676,6.592999999999999,11,0,11,6,5,0,6,16.0,0.0,16.0,0.0,6.592999999999999,,1.4545454545454546,1.4545454545454546,0.5993636363636363,,0.5993636363636363,1,1
116682,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
116737,0.8,1,1,0,1,0,1,0,2.0,2.0,0.0,0.8,0.0,2.0,,2.0,0.8,0.8,,1,0
116850,1.5430000000000001,2,1,1,1,1,0,1,0.0,0.0,0.0,0.743,0.8,0.0,0.0,0.0,0.7715000000000001,0.743,0.8,1,1
116854,0.91,2,0,2,1,1,0,1,2.0,0.0,2.0,0.0,0.91,,1.0,1.0,0.455,,0.455,1,1
116881,0.3,1,1,0,0,1,0,0,,,,0.3,0.0,,,,0.3,0.3,,1,1
116883,0.125,1,1,0,0,1,0,0,,,,0.125,0.0,,,,0.125,0.125,,1,1
116914,0.04,1,0,1,0,1,0,0,,,,0.0,0.04,,,,0.04,,0.04,1,1
116918,1.0,1,0,1,1,0,0,1,7.0,0.0,7.0,0.0,1.0,,7.0,7.0,1.0,,1.0,1,0
116974,0.067,1,1,0,0,1,0,0,,,,0.067,0.0,,,,0.067,0.067,,1,1
117006,0.032,1,0,1,0,1,0,0,,,,0.0,0.032,,,,0.032,,0.032,1,1
117037,0.195,1,0,1,0,1,0,0,,,,0.0,0.195,,,,0.195,,0.195,1,1
117051,0.2,1,1,0,1,0,1,0,5.0,5.0,0.0,0.2,0.0,5.0,,5.0,0.2,0.2,,1,0
117052,1.96,2,1,1,1,1,1,0,7.0,7.0,0.0,0.96,1.0,7.0,0.0,3.5,0.98,0.96,1.0,1,1
117091,0.47,1,1,0,0,1,0,0,,,,0.47,0.0,,,,0.47,0.47,,1,1
117114,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
117203,0.49,1,1,0,0,1,0,0,,,,0.49,0.0,,,,0.49,0.49,,1,1
117234,0.01,1,1,0,0,1,0,0,,,,0.01,0.0,,,,0.01,0.01,,1,1
117242,1.05,2,2,0,0,2,0,0,,,,1.05,0.0,,,,0.525,0.525,,1,1
117250,1.5,2,2,0,0,2,0,0,,,,1.5,0.0,,,,0.75,0.75,,1,1
117275,0.9500000000000001,2,2,0,0,2,0,0,,,,0.9500000000000001,0.0,,,,0.47500000000000003,0.47500000000000003,,1,1
117299,0.33299999999999996,1,1,0,0,1,0,0,,,,0.33299999999999996,0.0,,,,0.33299999999999996,0.33299999999999996,,1,1
117310,5.597,10,4,6,1,9,1,0,1.0,1.0,0.0,1.6150000000000002,3.9819999999999998,0.25,0.0,0.1,0.5597000000000001,0.40375000000000005,0.6636666666666666,1,1
117318,6.726,12,6,6,0,12,0,0,,,,4.3149999999999995,2.411,,,,0.5605,0.7191666666666666,0.4018333333333333,1,1
117348,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
117421,0.8,1,1,0,1,0,1,0,2.0,2.0,0.0,0.8,0.0,2.0,,2.0,0.8,0.8,,1,0
117435,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
117489,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
117505,1.0,1,1,0,1,0,1,0,13.0,13.0,0.0,1.0,0.0,13.0,,13.0,1.0,1.0,,1,0
117517,0.075,2,1,1,0,2,0,0,,,,0.03,0.045,,,,0.0375,0.03,0.045,1,1
117540,1.5,2,0,2,0,2,0,0,,,,0.0,1.5,,,,0.75,,0.75,1,1
117546,2.0,2,1,1,0,2,0,0,,,,1.0,1.0,,,,1.0,1.0,1.0,1,1
117556,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
117590,2.1100000000000003,3,3,0,0,3,0,0,,,,2.1100000000000003,0.0,,,,0.7033333333333335,0.7033333333333335,,1,1
117600,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
117601,3.125,7,5,2,1,6,0,1,0.0,0.0,0.0,2.725,0.4,0.0,0.0,0.0,0.44642857142857145,0.545,0.2,1,1
117618,0.1,1,1,0,0,1,0,0,,,,0.1,0.0,,,,0.1,0.1,,1,1
117625,1.46,2,0,2,0,2,0,0,,,,0.0,1.46,,,,0.73,,0.73,1,1
117627,0.099,1,1,0,0,1,0,0,,,,0.099,0.0,,,,0.099,0.099,,1,1
117685,0.35,2,1,1,0,2,0,0,,,,0.25,0.1,,,,0.175,0.25,0.1,1,1
117690,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
117729,0.3,1,1,0,1,0,1,0,4.0,4.0,0.0,0.3,0.0,4.0,,4.0,0.3,0.3,,1,0
117732,0.1,3,3,0,0,3,0,0,,,,0.1,0.0,,,,0.03333333333333333,0.03333333333333333,,1,1
117785,0.09300000000000001,1,1,0,0,1,0,0,,,,0.09300000000000001,0.0,,,,0.09300000000000001,0.09300000000000001,,1,1
117809,0.8,1,1,0,0,1,0,0,,,,0.8,0.0,,,,0.8,0.8,,1,1
117834,0.028999999999999998,1,1,0,0,1,0,0,,,,0.028999999999999998,0.0,,,,0.028999999999999998,0.028999999999999998,,1,1
117929,1.43,6,0,6,1,5,0,1,3.0,0.0,3.0,0.0,1.43,,0.5,0.5,0.2383333333333333,,0.2383333333333333,1,1
117948,1.0,2,1,1,0,2,0,0,,,,0.99,0.01,,,,0.5,0.99,0.01,1,1
117950,0.4,1,0,1,0,1,0,0,,,,0.0,0.4,,,,0.4,,0.4,1,1
117996,0.24,1,1,0,0,1,0,0,,,,0.24,0.0,,,,0.24,0.24,,1,1
118001,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
118004,1.49,3,2,1,0,3,0,0,,,,1.0,0.49,,,,0.49666666666666665,0.5,0.49,1,1
118010,1.56,3,0,3,0,3,0,0,,,,0.0,1.56,,,,0.52,,0.52,1,1
118016,0.55,1,0,1,0,1,0,0,,,,0.0,0.55,,,,0.55,,0.55,1,1
118027,0.8,1,0,1,0,1,0,0,,,,0.0,0.8,,,,0.8,,0.8,1,1
118035,0.6,1,1,0,0,1,0,0,,,,0.6,0.0,,,,0.6,0.6,,1,1
118056,2.196,3,1,2,0,3,0,0,,,,0.257,1.939,,,,0.7320000000000001,0.257,0.9695,1,1
118153,0.027999999999999997,1,0,1,0,1,0,0,,,,0.0,0.027999999999999997,,,,0.027999999999999997,,0.027999999999999997,1,1
118154,0.1,1,1,0,0,1,0,0,,,,0.1,0.0,,,,0.1,0.1,,1,1
118170,0.9,1,1,0,0,1,0,0,,,,0.9,0.0,,,,0.9,0.9,,1,1
118185,0.3,1,0,1,0,1,0,0,,,,0.0,0.3,,,,0.3,,0.3,1,1
118267,0.49,1,0,1,0,1,0,0,,,,0.0,0.49,,,,0.49,,0.49,1,1
118282,1.968,3,2,1,0,3,0,0,,,,1.718,0.25,,,,0.656,0.859,0.25,1,1
118325,0.6,1,1,0,0,1,0,0,,,,0.6,0.0,,,,0.6,0.6,,1,1
118420,2.0,2,1,1,0,2,0,0,,,,1.0,1.0,,,,1.0,1.0,1.0,1,1
118423,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
118472,0.9,1,0,1,1,0,0,1,5.0,0.0,5.0,0.0,0.9,,5.0,5.0,0.9,,0.9,1,0
118498,0.51,1,0,1,1,0,0,1,2.0,0.0,2.0,0.0,0.51,,2.0,2.0,0.51,,0.51,1,0
118622,7.051,14,3,11,12,2,2,10,55.0,13.0,42.0,1.598,5.453000000000001,4.333333333333333,3.8181818181818183,3.9285714285714284,0.5036428571428572,0.5326666666666667,0.49572727272727285,1,1
118633,1.507,3,2,1,0,3,0,0,,,,0.507,1.0,,,,0.5023333333333333,0.2535,1.0,1,1
118668,3.133,6,6,0,0,6,0,0,,,,3.133,0.0,,,,0.5221666666666667,0.5221666666666667,,1,1
118709,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
118712,0.0,1,1,0,0,1,0,0,,,,0.0,0.0,,,,0.0,0.0,,1,1
118749,2.4,3,0,3,2,1,0,2,10.0,0.0,10.0,0.0,2.4,,3.3333333333333335,3.3333333333333335,0.7999999999999999,,0.7999999999999999,1,1
118783,1.2,2,2,0,0,2,0,0,,,,1.2,0.0,,,,0.6,0.6,,1,1
118795,1.0,1,1,0,1,0,1,0,6.0,6.0,0.0,1.0,0.0,6.0,,6.0,1.0,1.0,,1,0
118830,2.143,3,3,0,0,3,0,0,,,,2.143,0.0,,,,0.7143333333333333,0.7143333333333333,,1,1
118834,1.01,2,2,0,0,2,0,0,,,,1.01,0.0,,,,0.505,0.505,,1,1
118854,0.68,1,0,1,0,1,0,0,,,,0.0,0.68,,,,0.68,,0.68,1,1
118863,1.4,2,2,0,1,1,1,0,4.0,4.0,0.0,1.4,0.0,2.0,,2.0,0.7,0.7,,1,1
118915,2.49,3,3,0,0,3,0,0,,,,2.49,0.0,,,,0.8300000000000001,0.8300000000000001,,1,1
118945,0.05,1,1,0,1,0,1,0,2.0,2.0,0.0,0.05,0.0,2.0,,2.0,0.05,0.05,,1,0
118984,0.1,1,1,0,0,1,0,0,,,,0.1,0.0,,,,0.1,0.1,,1,1
118990,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
119013,0.35,1,0,1,0,1,0,0,,,,0.0,0.35,,,,0.35,,0.35,1,1
119014,0.25,1,1,0,0,1,0,0,,,,0.25,0.0,,,,0.25,0.25,,1,1
119016,5.541,9,2,7,1,8,0,1,10.0,0.0,10.0,1.6720000000000002,3.8689999999999998,0.0,1.4285714285714286,1.1111111111111112,0.6156666666666667,0.8360000000000001,0.5527142857142857,1,1
119032,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
119093,0.98,1,1,0,1,0,1,0,2.0,2.0,0.0,0.98,0.0,2.0,,2.0,0.98,0.98,,1,0
119094,7.286999999999999,13,8,5,1,12,0,1,1.0,0.0,1.0,3.2670000000000003,4.02,0.0,0.2,0.07692307692307693,0.5605384615384614,0.40837500000000004,0.8039999999999999,1,1
119116,0.9,1,1,0,0,1,0,0,,,,0.9,0.0,,,,0.9,0.9,,1,1
119143,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
119174,2.0,2,1,1,0,2,0,0,,,,1.0,1.0,,,,1.0,1.0,1.0,1,1
119177,0.49,1,1,0,0,1,0,0,,,,0.49,0.0,,,,0.49,0.49,,1,1
119195,4.174,7,7,0,0,7,0,0,,,,4.174,0.0,,,,0.5962857142857143,0.5962857142857143,,1,1
