EID,RECRNUM,IS_WZ1,IS_WZ2,IS_WZ3,WZ1_RECRNUM,WZ2_RECRNUM,WZ3_RECRNUM,WZ_COUNT,IS_RECR
96056,4.0,0,1,0,0.0,4.0,0.0,1,1
96106,169.0,0,1,0,0.0,169.0,0.0,1,1
96110,,1,0,0,,,,1,0
96122,53.0,0,1,1,0.0,41.0,12.0,2,1
96123,2.0,0,1,0,0.0,2.0,0.0,1,1
96148,3.0,0,1,0,0.0,3.0,0.0,1,1
96156,34.0,0,1,1,0.0,8.0,26.0,2,1
96183,127.0,0,1,0,0.0,127.0,0.0,1,1
96197,,1,0,0,,,,1,0
96223,24.0,0,1,1,0.0,20.0,4.0,2,1
96247,,1,0,0,,,,1,0
96278,,1,0,0,,,,1,0
96327,17.0,0,1,1,0.0,14.0,3.0,2,1
96342,3.0,0,1,0,0.0,3.0,0.0,1,1
96351,2.0,0,1,0,0.0,2.0,0.0,1,1
96354,19.0,1,0,1,0.0,0.0,19.0,2,1
96362,2.0,0,1,0,0.0,2.0,0.0,1,1
96372,74.0,1,1,0,32.0,42.0,0.0,2,1
96388,4.0,0,1,0,0.0,4.0,0.0,1,1
96432,,1,0,0,,,,1,0
96433,94.0,0,1,0,0.0,94.0,0.0,1,1
96460,,0,0,1,,,,1,0
96485,8.0,0,1,0,0.0,8.0,0.0,1,1
96493,751.0,1,1,1,34.0,416.0,301.0,3,1
96510,4.0,1,0,0,4.0,0.0,0.0,1,1
96541,63.0,0,1,1,0.0,40.0,23.0,2,1
96591,143.0,1,1,0,6.0,137.0,0.0,2,1
96614,10.0,0,0,1,0.0,0.0,10.0,1,1
96620,22.0,1,1,0,0.0,22.0,0.0,2,1
96624,5.0,0,1,0,0.0,5.0,0.0,1,1
96666,,0,0,1,,,,1,0
96669,19.0,1,1,1,0.0,0.0,19.0,3,1
96678,40.0,0,1,1,0.0,40.0,0.0,2,1
96714,9.0,0,1,0,0.0,9.0,0.0,1,1
96736,4.0,1,0,0,4.0,0.0,0.0,1,1
96767,4.0,0,0,1,0.0,0.0,4.0,1,1
96831,1.0,0,1,0,0.0,1.0,0.0,1,1
96890,,0,1,0,,,,1,0
96918,8.0,0,1,0,0.0,8.0,0.0,1,1
96920,7.0,0,1,0,0.0,7.0,0.0,1,1
96975,,0,0,1,,,,1,0
96985,16.0,1,0,1,0.0,0.0,16.0,2,1
97035,9.0,0,0,1,0.0,0.0,9.0,1,1
97043,21.0,0,1,0,0.0,21.0,0.0,1,1
97100,10.0,0,1,1,0.0,0.0,10.0,2,1
97117,6.0,0,1,0,0.0,6.0,0.0,1,1
97125,3.0,0,1,0,0.0,3.0,0.0,1,1
97173,11.0,0,1,0,0.0,11.0,0.0,1,1
97229,44.0,1,1,1,0.0,29.0,15.0,3,1
97233,16.0,0,1,0,0.0,16.0,0.0,1,1
97264,6.0,0,1,0,0.0,6.0,0.0,1,1
97267,29.0,1,1,1,4.0,0.0,25.0,3,1
97269,,0,0,1,,,,1,0
97280,134.0,1,1,1,37.0,60.0,37.0,3,1
97284,89.0,0,1,1,0.0,64.0,25.0,2,1
97293,,1,0,0,,,,1,0
97304,19.0,1,0,1,0.0,0.0,19.0,2,1
97327,9.0,0,1,0,0.0,9.0,0.0,1,1
97336,4.0,0,1,0,0.0,4.0,0.0,1,1
97337,,0,1,1,,,,2,0
97409,637.0,1,1,1,127.0,456.0,54.0,3,1
97480,60.0,0,1,1,0.0,36.0,24.0,2,1
97505,57.0,0,1,1,0.0,38.0,19.0,2,1
97531,2.0,0,1,0,0.0,2.0,0.0,1,1
97533,1.0,0,1,0,0.0,1.0,0.0,1,1
97558,,0,0,1,,,,1,0
97583,7.0,0,0,1,0.0,0.0,7.0,1,1
97620,106.0,0,1,0,0.0,106.0,0.0,1,1
97660,6.0,0,1,0,0.0,6.0,0.0,1,1
97701,2.0,0,0,1,0.0,0.0,2.0,1,1
97748,6.0,0,1,0,0.0,6.0,0.0,1,1
97761,8.0,1,0,0,8.0,0.0,0.0,1,1
97777,6.0,0,1,0,0.0,6.0,0.0,1,1
97806,,0,1,0,,,,1,0
97818,2.0,0,0,1,0.0,0.0,2.0,1,1
97851,127.0,0,1,1,0.0,87.0,40.0,2,1
97857,114.0,0,1,0,0.0,114.0,0.0,1,1
97870,26.0,1,1,1,0.0,26.0,0.0,3,1
97882,15.0,0,1,0,0.0,15.0,0.0,1,1
97905,83.0,1,1,1,2.0,61.0,20.0,3,1
97956,21.0,0,1,1,0.0,9.0,12.0,2,1
97963,,1,0,0,,,,1,0
98034,,0,0,1,,,,1,0
98047,7.0,0,1,1,0.0,0.0,7.0,2,1
98072,12.0,1,0,1,6.0,0.0,6.0,2,1
98165,1.0,1,0,0,1.0,0.0,0.0,1,1
98194,16.0,0,0,1,0.0,0.0,16.0,1,1
98202,1.0,0,0,1,0.0,0.0,1.0,1,1
98206,13.0,0,0,1,0.0,0.0,13.0,1,1
98214,3.0,0,1,0,0.0,3.0,0.0,1,1
98238,3.0,0,1,0,0.0,3.0,0.0,1,1
98258,,0,1,0,,,,1,0
98295,12.0,0,0,1,0.0,0.0,12.0,1,1
98298,154.0,0,1,1,0.0,115.0,39.0,2,1
98356,18.0,0,1,1,0.0,14.0,4.0,2,1
98359,9.0,0,0,1,0.0,0.0,9.0,1,1
98396,20.0,1,1,0,1.0,19.0,0.0,2,1
98403,,0,1,1,,,,2,0
98410,8.0,0,1,0,0.0,8.0,0.0,1,1
98417,2.0,0,1,0,0.0,2.0,0.0,1,1
98480,3.0,0,0,1,0.0,0.0,3.0,1,1
98490,,0,1,0,,,,1,0
98495,1.0,0,1,0,0.0,1.0,0.0,1,1
98506,21.0,0,1,0,0.0,21.0,0.0,1,1
98509,,0,1,0,,,,1,0
98552,20.0,0,1,0,0.0,20.0,0.0,1,1
98559,105.0,0,1,1,0.0,86.0,19.0,2,1
98578,,1,0,0,,,,1,0
98588,,0,1,0,,,,1,0
98597,16.0,1,0,1,1.0,0.0,15.0,2,1
98604,43.0,1,0,1,0.0,0.0,43.0,2,1
98625,,0,1,0,,,,1,0
98649,98.0,1,1,1,0.0,44.0,54.0,3,1
98652,3.0,0,1,0,0.0,3.0,0.0,1,1
98733,3.0,0,1,0,0.0,3.0,0.0,1,1
98802,,1,0,0,,,,1,0
98836,21.0,0,1,0,0.0,21.0,0.0,1,1
98863,76.0,1,1,0,11.0,65.0,0.0,2,1
98893,3.0,0,1,1,0.0,3.0,0.0,2,1
98950,13.0,0,0,1,0.0,0.0,13.0,1,1
98980,,0,0,1,,,,1,0
98982,1.0,0,1,0,0.0,1.0,0.0,1,1
99017,29.0,1,0,1,9.0,0.0,20.0,2,1
99036,4.0,0,0,1,0.0,0.0,4.0,1,1
99037,,1,1,0,,,,2,0
99102,82.0,1,1,0,24.0,58.0,0.0,2,1
99135,8.0,1,1,0,0.0,8.0,0.0,2,1
99174,21.0,0,1,0,0.0,21.0,0.0,1,1
99205,5.0,0,0,1,0.0,0.0,5.0,1,1
99218,94.0,1,1,1,7.0,74.0,13.0,3,1
99252,1.0,0,0,1,0.0,0.0,1.0,1,1
99259,2.0,0,1,0,0.0,2.0,0.0,1,1
99295,20.0,0,1,1,0.0,10.0,10.0,2,1
99303,39.0,1,1,1,2.0,29.0,8.0,3,1
99335,,0,1,0,,,,1,0
99348,20.0,0,1,1,0.0,17.0,3.0,2,1
99358,9.0,0,1,0,0.0,9.0,0.0,1,1
99395,2.0,1,0,1,0.0,0.0,2.0,2,1
99414,25.0,1,1,1,2.0,17.0,6.0,3,1
99430,2.0,0,1,0,0.0,2.0,0.0,1,1
99435,18.0,0,1,0,0.0,18.0,0.0,1,1
99436,19.0,0,1,0,0.0,19.0,0.0,1,1
99452,90.0,1,1,1,0.0,76.0,14.0,3,1
99475,60.0,1,0,0,60.0,0.0,0.0,1,1
99485,1.0,0,1,0,0.0,1.0,0.0,1,1
99572,26.0,0,1,0,0.0,26.0,0.0,1,1
99580,12.0,1,1,1,1.0,11.0,0.0,3,1
99581,,1,0,0,,,,1,0
99610,3.0,0,0,1,0.0,0.0,3.0,1,1
99624,7.0,0,1,0,0.0,7.0,0.0,1,1
99634,16.0,0,1,0,0.0,16.0,0.0,1,1
99657,15.0,0,1,1,0.0,15.0,0.0,2,1
99727,,0,1,0,,,,1,0
99731,6.0,0,0,1,0.0,0.0,6.0,1,1
99732,,1,0,0,,,,1,0
99763,,0,0,1,,,,1,0
99826,5.0,0,1,0,0.0,5.0,0.0,1,1
99827,23.0,1,0,0,23.0,0.0,0.0,1,1
99843,646.0,1,0,1,578.0,0.0,68.0,2,1
99844,,1,0,0,,,,1,0
99875,9.0,0,1,1,0.0,5.0,4.0,2,1
99877,102.0,0,1,0,0.0,102.0,0.0,1,1
99917,1.0,0,1,0,0.0,1.0,0.0,1,1
99934,13.0,0,1,0,0.0,13.0,0.0,1,1
99944,3.0,0,1,1,0.0,0.0,3.0,2,1
99961,1.0,0,1,1,0.0,0.0,1.0,2,1
99980,23.0,1,0,1,4.0,0.0,19.0,2,1
100045,43.0,0,1,0,0.0,43.0,0.0,1,1
100114,139.0,0,1,1,0.0,97.0,42.0,2,1
100122,108.0,1,1,0,0.0,108.0,0.0,2,1
100168,35.0,0,1,0,0.0,35.0,0.0,1,1
100185,108.0,0,1,1,0.0,92.0,16.0,2,1
100206,11.0,0,0,1,0.0,0.0,11.0,1,1
100214,11.0,0,1,0,0.0,11.0,0.0,1,1
100220,3.0,0,0,1,0.0,0.0,3.0,1,1
100248,8.0,0,1,0,0.0,8.0,0.0,1,1
100274,,1,0,0,,,,1,0
100307,5.0,1,1,1,0.0,5.0,0.0,3,1
100327,46.0,0,1,0,0.0,46.0,0.0,1,1
100349,26.0,1,1,0,4.0,22.0,0.0,2,1
100458,1.0,0,1,0,0.0,1.0,0.0,1,1
100466,3.0,0,0,1,0.0,0.0,3.0,1,1
100484,,0,0,1,,,,1,0
100548,36.0,0,1,0,0.0,36.0,0.0,1,1
100593,1.0,1,0,0,1.0,0.0,0.0,1,1
100660,6.0,0,1,0,0.0,6.0,0.0,1,1
100669,182.0,0,1,1,0.0,170.0,12.0,2,1
100688,9.0,0,0,1,0.0,0.0,9.0,1,1
100722,3.0,0,0,1,0.0,0.0,3.0,1,1
100743,7.0,0,1,1,0.0,1.0,6.0,2,1
100758,118.0,0,1,1,0.0,86.0,32.0,2,1
100840,8.0,0,0,1,0.0,0.0,8.0,1,1
100850,17.0,0,1,1,0.0,0.0,17.0,2,1
100902,32.0,0,1,1,0.0,16.0,16.0,2,1
100969,2.0,0,1,0,0.0,2.0,0.0,1,1
100995,1.0,0,0,1,0.0,0.0,1.0,1,1
100998,,0,1,0,,,,1,0
101039,1.0,0,0,1,0.0,0.0,1.0,1,1
101182,205.0,0,1,1,0.0,200.0,5.0,2,1
101200,,0,0,1,,,,1,0
101212,25.0,1,1,1,20.0,0.0,5.0,3,1
101224,14.0,0,1,1,0.0,2.0,12.0,2,1
101255,6.0,0,0,1,0.0,0.0,6.0,1,1
101268,7.0,0,0,1,0.0,0.0,7.0,1,1
101351,16.0,0,1,1,0.0,3.0,13.0,2,1
101371,2.0,1,1,0,2.0,0.0,0.0,2,1
101376,54.0,1,1,0,13.0,41.0,0.0,2,1
101410,14.0,0,1,1,0.0,10.0,4.0,2,1
101429,2.0,0,0,1,0.0,0.0,2.0,1,1
101439,,0,1,0,,,,1,0
101458,9.0,0,0,1,0.0,0.0,9.0,1,1
101459,,1,0,0,,,,1,0
101464,10.0,0,1,1,0.0,4.0,6.0,2,1
101551,15.0,0,1,0,0.0,15.0,0.0,1,1
101561,4.0,0,0,1,0.0,0.0,4.0,1,1
101567,7.0,0,1,1,0.0,5.0,2.0,2,1
101578,37.0,0,1,0,0.0,37.0,0.0,1,1
101605,18.0,0,1,0,0.0,18.0,0.0,1,1
101634,6.0,1,0,0,6.0,0.0,0.0,1,1
101642,,0,1,1,,,,2,0
101658,12.0,0,1,0,0.0,12.0,0.0,1,1
101674,1.0,0,1,0,0.0,1.0,0.0,1,1
101726,1.0,0,1,0,0.0,1.0,0.0,1,1
101730,8.0,0,0,1,0.0,0.0,8.0,1,1
101759,12.0,0,0,1,0.0,0.0,12.0,1,1
101764,2.0,0,1,1,0.0,2.0,0.0,2,1
101794,1.0,1,0,0,1.0,0.0,0.0,1,1
101820,,0,1,0,,,,1,0
101839,29.0,0,0,1,0.0,0.0,29.0,1,1
101844,,0,1,1,,,,2,0
101848,11.0,1,0,1,0.0,0.0,11.0,2,1
101886,7.0,0,0,1,0.0,0.0,7.0,1,1
101899,19.0,0,1,0,0.0,19.0,0.0,1,1
101974,3.0,0,0,1,0.0,0.0,3.0,1,1
101989,8.0,0,1,1,0.0,8.0,0.0,2,1
101990,2.0,0,0,1,0.0,0.0,2.0,1,1
102013,19.0,1,1,1,2.0,11.0,6.0,3,1
102100,30.0,0,1,0,0.0,30.0,0.0,1,1
102160,12.0,0,1,0,0.0,12.0,0.0,1,1
102162,15.0,0,0,1,0.0,0.0,15.0,1,1
102165,4.0,0,1,1,0.0,2.0,2.0,2,1
102227,2.0,0,0,1,0.0,0.0,2.0,1,1
102248,50.0,1,0,1,31.0,0.0,19.0,2,1
102288,9.0,0,0,1,0.0,0.0,9.0,1,1
102321,6.0,0,1,1,0.0,3.0,3.0,2,1
102330,2.0,0,1,0,0.0,2.0,0.0,1,1
102337,6.0,0,0,1,0.0,0.0,6.0,1,1
102353,23.0,0,1,0,0.0,23.0,0.0,1,1
102406,30.0,0,1,1,0.0,19.0,11.0,2,1
102422,,0,1,0,,,,1,0
102498,4.0,0,1,0,0.0,4.0,0.0,1,1
102584,10.0,0,1,0,0.0,10.0,0.0,1,1
102589,49.0,0,1,1,0.0,44.0,5.0,2,1
102613,,0,0,1,,,,1,0
102621,2.0,0,1,0,0.0,2.0,0.0,1,1
102633,4.0,0,0,1,0.0,0.0,4.0,1,1
102663,,1,0,0,,,,1,0
102685,,0,1,0,,,,1,0
102738,16.0,0,0,1,0.0,0.0,16.0,1,1
102749,15.0,0,0,1,0.0,0.0,15.0,1,1
102789,31.0,0,1,1,0.0,14.0,17.0,2,1
102802,,0,0,1,,,,1,0
102808,26.0,1,1,0,1.0,25.0,0.0,2,1
102813,12.0,0,1,0,0.0,12.0,0.0,1,1
102847,,0,0,1,,,,1,0
102882,1.0,0,1,0,0.0,1.0,0.0,1,1
102922,32.0,0,1,1,0.0,28.0,4.0,2,1
102929,5.0,0,0,1,0.0,0.0,5.0,1,1
102949,1.0,0,0,1,0.0,0.0,1.0,1,1
102961,3.0,0,1,0,0.0,3.0,0.0,1,1
102990,3.0,0,1,0,0.0,3.0,0.0,1,1
102991,50.0,0,1,0,0.0,50.0,0.0,1,1
103005,39.0,0,1,0,0.0,39.0,0.0,1,1
103019,11.0,0,0,1,0.0,0.0,11.0,1,1
103047,21.0,0,0,1,0.0,0.0,21.0,1,1
103061,41.0,0,1,1,0.0,26.0,15.0,2,1
103071,26.0,0,0,1,0.0,0.0,26.0,1,1
103072,5.0,0,1,0,0.0,5.0,0.0,1,1
103096,6.0,0,0,1,0.0,0.0,6.0,1,1
103102,8.0,0,0,1,0.0,0.0,8.0,1,1
103105,8.0,1,0,1,0.0,0.0,8.0,2,1
103108,10.0,0,1,0,0.0,10.0,0.0,1,1
103119,1.0,1,1,1,0.0,0.0,1.0,3,1
103141,5.0,0,1,1,0.0,0.0,5.0,2,1
103153,,1,0,0,,,,1,0
103176,6.0,1,1,0,0.0,6.0,0.0,2,1
103220,17.0,0,1,1,0.0,0.0,17.0,2,1
103221,14.0,0,1,1,0.0,14.0,0.0,2,1
103223,,1,0,0,,,,1,0
103249,1.0,1,0,1,1.0,0.0,0.0,2,1
103258,35.0,0,1,1,0.0,20.0,15.0,2,1
103304,5.0,0,1,0,0.0,5.0,0.0,1,1
103311,10.0,1,1,0,0.0,10.0,0.0,2,1
103329,17.0,0,1,1,0.0,17.0,0.0,2,1
103349,51.0,1,1,1,2.0,46.0,3.0,3,1
103393,10.0,0,1,1,0.0,7.0,3.0,2,1
103394,3.0,0,1,0,0.0,3.0,0.0,1,1
103408,4.0,0,1,0,0.0,4.0,0.0,1,1
103444,11.0,0,1,1,0.0,11.0,0.0,2,1
103475,3.0,0,1,0,0.0,3.0,0.0,1,1
103476,11.0,0,1,1,0.0,5.0,6.0,2,1
103500,6.0,1,0,1,0.0,0.0,6.0,2,1
103502,8.0,0,1,0,0.0,8.0,0.0,1,1
103524,6.0,0,0,1,0.0,0.0,6.0,1,1
103538,,1,0,0,,,,1,0
103581,10.0,0,1,0,0.0,10.0,0.0,1,1
103588,2.0,0,0,1,0.0,0.0,2.0,1,1
103598,,0,1,1,,,,2,0
103604,25.0,0,1,1,0.0,13.0,12.0,2,1
103614,58.0,1,1,1,12.0,28.0,18.0,3,1
103624,8.0,0,0,1,0.0,0.0,8.0,1,1
103628,24.0,0,1,1,0.0,14.0,10.0,2,1
103637,1.0,0,0,1,0.0,0.0,1.0,1,1
103650,2.0,0,1,0,0.0,2.0,0.0,1,1
103761,17.0,0,1,1,0.0,12.0,5.0,2,1
103769,99.0,0,1,1,0.0,59.0,40.0,2,1
103834,3.0,1,1,0,0.0,3.0,0.0,2,1
103861,8.0,0,1,0,0.0,8.0,0.0,1,1
103906,4.0,0,1,0,0.0,4.0,0.0,1,1
103932,13.0,0,1,0,0.0,13.0,0.0,1,1
103941,30.0,1,1,1,6.0,13.0,11.0,3,1
104036,,1,0,0,,,,1,0
104056,5.0,0,1,0,0.0,5.0,0.0,1,1
104088,,1,0,0,,,,1,0
104089,10.0,0,1,0,0.0,10.0,0.0,1,1
104112,87.0,0,1,1,0.0,76.0,11.0,2,1
104127,8.0,0,1,0,0.0,8.0,0.0,1,1
104143,2.0,0,0,1,0.0,0.0,2.0,1,1
104162,397.0,0,1,0,0.0,397.0,0.0,1,1
104170,7.0,0,1,0,0.0,7.0,0.0,1,1
104222,23.0,1,1,1,8.0,15.0,0.0,3,1
104289,,1,0,0,,,,1,0
104305,164.0,0,1,0,0.0,164.0,0.0,1,1
104340,13.0,0,1,1,0.0,7.0,6.0,2,1
104379,50.0,1,0,1,6.0,0.0,44.0,2,1
104421,9.0,0,1,0,0.0,9.0,0.0,1,1
104455,,0,1,0,,,,1,0
104460,30.0,1,1,0,30.0,0.0,0.0,2,1
104579,4.0,1,1,0,0.0,4.0,0.0,2,1
104660,3.0,1,1,1,1.0,0.0,2.0,3,1
104667,15.0,0,1,1,0.0,8.0,7.0,2,1
104736,8.0,0,0,1,0.0,0.0,8.0,1,1
104753,4.0,0,1,0,0.0,4.0,0.0,1,1
104766,,0,0,1,,,,1,0
104789,5.0,0,1,0,0.0,5.0,0.0,1,1
104801,3.0,0,0,1,0.0,0.0,3.0,1,1
104835,,0,0,1,,,,1,0
104864,,0,0,1,,,,1,0
104873,25.0,0,1,1,0.0,6.0,19.0,2,1
104901,1.0,0,0,1,0.0,0.0,1.0,1,1
104933,54.0,1,1,1,7.0,40.0,7.0,3,1
104966,13.0,0,1,0,0.0,13.0,0.0,1,1
104994,,0,1,0,,,,1,0
105009,10.0,0,1,0,0.0,10.0,0.0,1,1
105023,,0,1,0,,,,1,0
105026,22.0,0,1,1,0.0,20.0,2.0,2,1
105051,10.0,0,0,1,0.0,0.0,10.0,1,1
105056,1.0,1,1,0,1.0,0.0,0.0,2,1
105062,2.0,0,1,0,0.0,2.0,0.0,1,1
105135,,0,0,1,,,,1,0
105174,,0,1,0,,,,1,0
105185,34.0,0,1,1,0.0,18.0,16.0,2,1
105186,22.0,0,1,0,0.0,22.0,0.0,1,1
105243,3.0,0,1,0,0.0,3.0,0.0,1,1
105267,8.0,0,0,1,0.0,0.0,8.0,1,1
105270,2.0,1,0,0,2.0,0.0,0.0,1,1
105278,141.0,1,1,1,29.0,90.0,22.0,3,1
105294,,1,0,0,,,,1,0
105298,11.0,0,1,0,0.0,11.0,0.0,1,1
105344,69.0,0,1,0,0.0,69.0,0.0,1,1
105383,57.0,1,0,1,0.0,0.0,57.0,2,1
105426,34.0,0,1,0,0.0,34.0,0.0,1,1
105446,5.0,0,0,1,0.0,0.0,5.0,1,1
105464,13.0,0,1,1,0.0,1.0,12.0,2,1
105506,1.0,1,1,1,0.0,0.0,1.0,3,1
105521,29.0,0,1,0,0.0,29.0,0.0,1,1
105539,2.0,0,1,0,0.0,2.0,0.0,1,1
105546,,0,1,0,,,,1,0
105573,9.0,0,0,1,0.0,0.0,9.0,1,1
105587,11.0,0,0,1,0.0,0.0,11.0,1,1
105589,7.0,0,0,1,0.0,0.0,7.0,1,1
105632,12.0,1,0,1,12.0,0.0,0.0,2,1
105712,11.0,0,1,0,0.0,11.0,0.0,1,1
105739,2.0,0,1,0,0.0,2.0,0.0,1,1
105747,52.0,0,1,1,0.0,32.0,20.0,2,1
105781,3.0,1,0,0,3.0,0.0,0.0,1,1
105792,725.0,1,1,1,110.0,336.0,279.0,3,1
105829,,0,1,0,,,,1,0
105831,11.0,0,1,1,0.0,8.0,3.0,2,1
105873,3.0,0,1,0,0.0,3.0,0.0,1,1
105891,10.0,1,1,0,0.0,10.0,0.0,2,1
105893,,0,1,0,,,,1,0
105897,24.0,0,1,0,0.0,24.0,0.0,1,1
105902,1.0,0,1,0,0.0,1.0,0.0,1,1
105904,2.0,0,1,0,0.0,2.0,0.0,1,1
105912,19.0,0,1,0,0.0,19.0,0.0,1,1
105927,8.0,0,1,0,0.0,8.0,0.0,1,1
105930,5.0,0,1,1,0.0,0.0,5.0,2,1
105957,,1,0,0,,,,1,0
105967,2.0,0,1,0,0.0,2.0,0.0,1,1
106101,10.0,1,1,1,0.0,7.0,3.0,3,1
106111,4.0,0,1,0,0.0,4.0,0.0,1,1
106128,12.0,0,1,0,0.0,12.0,0.0,1,1
106149,4.0,1,1,1,0.0,4.0,0.0,3,1
106192,,0,0,1,,,,1,0
106237,29.0,0,1,0,0.0,29.0,0.0,1,1
106251,,1,0,0,,,,1,0
106298,,0,0,1,,,,1,0
106305,13.0,0,1,0,0.0,13.0,0.0,1,1
106370,6.0,0,1,0,0.0,6.0,0.0,1,1
106394,6.0,0,1,1,0.0,6.0,0.0,2,1
106414,11.0,0,1,1,0.0,7.0,4.0,2,1
106436,2.0,0,1,0,0.0,2.0,0.0,1,1
106440,11.0,1,1,1,0.0,8.0,3.0,3,1
106442,2.0,1,0,0,2.0,0.0,0.0,1,1
106451,8.0,0,1,0,0.0,8.0,0.0,1,1
106454,1.0,0,1,1,0.0,0.0,1.0,2,1
106464,,1,0,0,,,,1,0
106466,124.0,0,1,1,0.0,47.0,77.0,2,1
106478,10.0,0,1,1,0.0,4.0,6.0,2,1
106513,39.0,0,1,1,0.0,31.0,8.0,2,1
106527,50.0,1,0,0,50.0,0.0,0.0,1,1
106582,3.0,0,1,0,0.0,3.0,0.0,1,1
106598,4.0,0,1,0,0.0,4.0,0.0,1,1
106607,3.0,0,0,1,0.0,0.0,3.0,1,1
106623,1.0,0,1,0,0.0,1.0,0.0,1,1
106679,1.0,1,0,0,1.0,0.0,0.0,1,1
106686,7.0,0,1,1,0.0,0.0,7.0,2,1
106694,,0,0,1,,,,1,0
106717,1.0,0,1,0,0.0,1.0,0.0,1,1
106758,38.0,0,0,1,0.0,0.0,38.0,1,1
106788,,0,1,0,,,,1,0
106798,4.0,0,0,1,0.0,0.0,4.0,1,1
106806,72.0,0,1,1,0.0,0.0,72.0,2,1
106810,139.0,0,1,1,0.0,87.0,52.0,2,1
106892,97.0,1,0,1,97.0,0.0,0.0,2,1
106928,17.0,0,1,0,0.0,17.0,0.0,1,1
106951,,1,0,1,,,,2,0
106986,54.0,1,1,1,5.0,40.0,9.0,3,1
106994,131.0,1,1,1,24.0,97.0,10.0,3,1
107007,5.0,0,1,1,0.0,4.0,1.0,2,1
107058,,0,0,1,,,,1,0
107059,5.0,0,1,1,0.0,1.0,4.0,2,1
107065,6.0,0,1,1,0.0,0.0,6.0,2,1
107117,15.0,0,1,0,0.0,15.0,0.0,1,1
107158,,0,0,1,,,,1,0
107172,30.0,1,1,1,0.0,29.0,1.0,3,1
107198,1.0,1,0,1,1.0,0.0,0.0,2,1
107210,12.0,0,1,0,0.0,12.0,0.0,1,1
107237,2.0,0,1,0,0.0,2.0,0.0,1,1
107238,10.0,0,0,1,0.0,0.0,10.0,1,1
107310,1.0,0,0,1,0.0,0.0,1.0,1,1
107322,11.0,0,1,1,0.0,10.0,1.0,2,1
107340,5.0,0,0,1,0.0,0.0,5.0,1,1
107344,3.0,1,1,0,0.0,3.0,0.0,2,1
107408,369.0,1,1,1,75.0,166.0,128.0,3,1
107427,12.0,0,1,1,0.0,0.0,12.0,2,1
107486,7.0,0,0,1,0.0,0.0,7.0,1,1
107493,2.0,1,1,0,2.0,0.0,0.0,2,1
107515,24.0,1,1,1,2.0,16.0,6.0,3,1
107564,30.0,0,1,1,0.0,30.0,0.0,2,1
107569,18.0,1,1,0,11.0,7.0,0.0,2,1
107575,2.0,0,1,0,0.0,2.0,0.0,1,1
107582,21.0,0,1,1,0.0,12.0,9.0,2,1
107604,2.0,0,0,1,0.0,0.0,2.0,1,1
107631,,0,1,0,,,,1,0
107702,55.0,0,1,1,0.0,46.0,9.0,2,1
107713,7.0,0,1,1,0.0,4.0,3.0,2,1
107741,4.0,0,1,0,0.0,4.0,0.0,1,1
107761,,0,1,0,,,,1,0
107777,1.0,1,0,0,1.0,0.0,0.0,1,1
107817,9.0,0,1,0,0.0,9.0,0.0,1,1
107828,4.0,0,1,0,0.0,4.0,0.0,1,1
107840,6.0,0,1,1,0.0,0.0,6.0,2,1
107852,7.0,0,1,1,0.0,5.0,2.0,2,1
107867,18.0,0,0,1,0.0,0.0,18.0,1,1
107905,3.0,0,0,1,0.0,0.0,3.0,1,1
107909,,1,0,0,,,,1,0
107910,21.0,1,1,0,0.0,21.0,0.0,2,1
107935,72.0,0,1,1,0.0,67.0,5.0,2,1
107959,233.0,0,0,1,0.0,0.0,233.0,1,1
107968,14.0,0,0,1,0.0,0.0,14.0,1,1
108010,67.0,0,1,1,0.0,50.0,17.0,2,1
108059,3.0,0,1,1,0.0,0.0,3.0,2,1
108068,,0,0,1,,,,1,0
108155,14.0,1,1,0,0.0,14.0,0.0,2,1
108162,9.0,1,1,0,0.0,9.0,0.0,2,1
108169,6.0,0,1,0,0.0,6.0,0.0,1,1
108205,30.0,0,0,1,0.0,0.0,30.0,1,1
108253,6.0,0,0,1,0.0,0.0,6.0,1,1
108274,12.0,1,1,0,6.0,6.0,0.0,2,1
108277,1.0,0,0,1,0.0,0.0,1.0,1,1
108317,6.0,0,1,0,0.0,6.0,0.0,1,1
108328,5.0,0,1,0,0.0,5.0,0.0,1,1
108335,186.0,1,1,1,35.0,150.0,1.0,3,1
108376,1.0,0,1,0,0.0,1.0,0.0,1,1
108420,,0,1,0,,,,1,0
108482,8.0,0,1,0,0.0,8.0,0.0,1,1
108500,17.0,0,1,1,0.0,17.0,0.0,2,1
108538,4.0,1,1,0,0.0,4.0,0.0,2,1
108551,12.0,1,0,0,12.0,0.0,0.0,1,1
108561,3.0,0,0,1,0.0,0.0,3.0,1,1
108596,51.0,0,0,1,0.0,0.0,51.0,1,1
108623,21.0,0,0,1,0.0,0.0,21.0,1,1
108634,10.0,0,1,0,0.0,10.0,0.0,1,1
108667,203.0,1,1,1,57.0,92.0,54.0,3,1
108674,4.0,0,1,0,0.0,4.0,0.0,1,1
108677,44.0,1,1,0,0.0,44.0,0.0,2,1
108679,1.0,0,1,0,0.0,1.0,0.0,1,1
108684,,0,1,0,,,,1,0
108686,113.0,1,1,1,16.0,52.0,45.0,3,1
108696,3.0,0,1,0,0.0,3.0,0.0,1,1
108711,167.0,0,1,1,0.0,137.0,30.0,2,1
