EID,TYPECODE项目ID,DJDATE中标日期,IFHOME项目地是否企业登记地
154483,4107081,Apr-14,1
154483,4729537,Nov-14,1
155139,4104259,Apr-14,1
155139,4281980,Jun-14,1
155139,3193682,Dec-13,1
155139,4558107,Sep-14,1
155139,4400339,Jul-14,1
155139,4404974,Jul-14,1
155139,4059891,Mar-14,1
155139,5401853,Jun-15,1
155340,5298871,May-15,1
159275,4608163,Oct-14,1
159275,5780538,Aug-15,1
159275,5248912,Apr-15,1
160642,3239152,Dec-13,1
161773,4098285,Apr-14,1
161773,4916722,Jan-15,0
177152,5636288,Jul-15,1
179021,5152998,Apr-15,0
179021,5195990,Apr-15,0
188179,5492855,Jul-15,1
189446,5169401,Apr-15,1
194170,5007044,Feb-15,1
194505,3171414,Nov-13,0
194505,3187495,Dec-13,0
194505,3219589,Dec-13,0
194505,3165803,Nov-13,0
194505,3163082,Nov-13,1
194505,3233386,Dec-13,1
194505,3183294,Dec-13,1
194505,5118748,Mar-15,0
194505,3971162,Jan-14,0
194505,4761441,Nov-14,1
194505,4801188,Dec-14,0
194505,4814903,Dec-14,0
194505,3970222,Jan-14,0
194505,5245798,Apr-15,1
194505,5284933,May-15,1
198633,3965221,Jan-14,0
198633,5676837,Aug-15,0
205575,4225278,Jun-14,1
220616,4693410,Nov-14,0
221795,4413647,Aug-14,1
221795,4400183,Jul-14,0
221795,3987292,Jan-14,0
221795,5372376,Jun-15,0
221795,4753238,Nov-14,0
221795,4847245,Dec-14,0
221795,4884574,Dec-14,0
229878,3050466,Oct-13,1
229878,4269822,Jun-14,1
230198,3040438,Oct-13,1
230198,4071351,Mar-14,1
230198,4335081,Jul-14,1
230198,4509543,Sep-14,1
230198,4890063,Dec-14,1
230198,4859962,Dec-14,1
230198,4856448,Dec-14,1
230198,4900743,Jan-15,1
230198,5447508,Jun-15,1
232496,4802930,Dec-14,0
233957,3234891,Dec-13,1
233957,2995327,Sep-13,1
233957,4092701,Apr-14,1
233957,4075606,Mar-14,1
233957,4621497,Oct-14,1
233957,4536134,Sep-14,1
233957,4779991,Nov-14,1
233957,5588600,Jul-15,1
233957,5175575,Apr-15,1
233957,5500324,Jul-15,1
235021,3071029,Oct-13,1
235021,4868586,Dec-14,1
235021,4694957,Nov-14,1
235021,5393852,Jun-15,0
235021,4384485,Jul-14,1
235021,4171421,May-14,1
235021,4855620,Dec-14,1
235021,4857296,Dec-14,1
237726,5263952,May-15,1
237726,4229934,Jun-14,1
237726,4505784,Sep-14,1
238697,3115857,Nov-13,0
239294,5636250,Jul-15,1
245906,4846546,Dec-14,1
257222,4088168,Apr-14,0
259702,4635589,Oct-14,0
259702,5515087,Jul-15,0
259702,4691651,Nov-14,0
259702,4713984,Nov-14,0
259702,5495480,Jul-15,0
259702,5605856,Jul-15,0
259702,4500012,Aug-14,0
259702,4947973,Jan-15,0
259702,4759116,Nov-14,0
259702,5564994,Jul-15,0
259702,5765579,Aug-15,0
260351,4523669,Sep-14,1
260351,4527031,Sep-14,0
265225,4639545,Oct-14,1
265225,4823601,Dec-14,0
265225,4823389,Dec-14,0
265423,2981644,Sep-13,0
265423,5773431,Aug-15,0
274117,4835603,Dec-14,1
274812,4979893,Feb-15,0
274812,4291445,Jun-14,0
274991,5185290,Apr-15,0
274991,4847436,Dec-14,0
283838,3995647,Jan-14,0
283838,5637563,Jul-15,0
296202,3179092,Dec-13,1
296202,4561662,Sep-14,1
296202,5698945,Aug-15,0
296202,4701019,Nov-14,1
296202,4917823,Jan-15,1
296202,4992672,Feb-15,1
299260,3181719,Dec-13,1
299260,4502008,Sep-14,0
307156,4322722,Jul-14,0
307156,4522067,Sep-14,0
307705,3239152,Dec-13,1
309337,5596165,Jul-15,1
309337,5434969,Jun-15,1
309337,5758870,Aug-15,1
309337,4626726,Oct-14,1
309337,5789445,Aug-15,1
313390,4571527,Sep-14,1
315319,5592026,Jul-15,1
317380,4548952,Sep-14,1
317380,3030261,Sep-13,1
317380,5547366,Jul-15,1
317380,3040460,Oct-13,1
317380,3027069,Sep-13,1
317380,5147068,Mar-15,1
317380,5446328,Jun-15,1
317380,3046722,Oct-13,1
317380,4478683,Aug-14,1
317380,3055053,Oct-13,0
317380,3030262,Sep-13,1
317380,5197872,Apr-15,0
317380,4711495,Nov-14,0
317380,3025695,Sep-13,1
317380,3241673,Dec-13,1
317380,4131576,Apr-14,1
317380,4167780,May-14,1
317380,5779045,Aug-15,1
317380,4857439,Dec-14,1
317380,4780987,Nov-14,1
317380,4517927,Sep-14,1
317380,5563088,Jul-15,1
317380,4178640,May-14,1
317380,5223830,Apr-15,0
317380,4435815,Aug-14,1
317380,4101259,Apr-14,1
317380,4164325,May-14,1
317380,5360750,Jun-15,1
317380,4508653,Sep-14,1
317380,4648304,Oct-14,1
317380,4366690,Jul-14,1
317380,4626346,Oct-14,1
317380,5500225,Jul-15,1
317380,4478249,Aug-14,1
317380,4208873,Apr-14,1
317380,5349460,May-15,1
317380,5651381,Aug-15,1
317380,5119634,Mar-15,1
317380,4837570,Dec-14,1
317380,5602736,Jul-15,1
317380,4300438,Jun-14,1
317380,5470839,Jun-15,1
317380,4644513,Oct-14,1
317380,5285011,May-15,1
317380,4336792,Jul-14,1
317380,4951732,Jan-15,1
317380,4706708,Nov-14,1
317380,5634608,Jul-15,1
317380,5568501,Jul-15,1
317380,5480404,Jun-15,1
317380,4004683,Jan-14,1
317380,4978295,Feb-15,1
317380,5551005,Jul-15,1
317380,4494618,Aug-14,1
317380,4992758,Feb-15,1
317380,4622458,Oct-14,1
317380,4168591,May-14,0
317380,4622434,Oct-14,1
317380,5406700,Jun-15,1
317380,5644655,Jul-15,1
317380,5148154,Mar-15,1
317380,4689085,Nov-14,1
317380,4894480,Dec-14,1
317380,4207925,May-14,1
317380,5782686,Aug-15,0
317380,3093673,Oct-13,1
317380,5764541,Aug-15,1
317380,5465447,Jun-15,1
317380,5203037,Apr-15,1
317380,4148287,May-14,1
317380,4923673,Jan-15,1
317380,4563474,Sep-14,1
318808,5402413,Jun-15,1
318808,4907461,Jan-15,0
318808,4881609,Dec-14,0
322373,3186726,Dec-13,1
322373,4514087,Sep-14,1
322373,4680263,Oct-14,1
322373,4729860,Nov-14,1
322373,4563174,Sep-14,1
322954,3143511,Nov-13,0
326378,4890477,Dec-14,0
326378,5090094,Mar-15,0
326378,4967183,Jan-15,0
330296,5044579,Mar-15,1
330296,5235457,Apr-15,1
332585,4210520,May-14,1
337612,5566614,Jul-15,1
337776,5492855,Jul-15,1
338976,5674432,Aug-15,1
339822,3055113,Oct-13,1
343440,5090646,Mar-15,1
343440,4658648,Oct-14,1
343440,4888133,Dec-14,1
343440,3994072,Jan-14,1
354184,4103527,Apr-14,1
357003,4909424,Jan-15,1
357613,4270164,Jun-14,1
357613,5702557,Aug-15,1
357613,5702556,Aug-15,1
357613,5732733,Aug-15,1
361348,4194388,May-14,1
361517,3026080,Sep-13,0
369241,5492855,Jul-15,1
375094,4805866,Dec-14,1
375094,4814882,Dec-14,1
375094,4205547,Apr-14,0
380583,3239152,Dec-13,1
381518,5569781,Jul-15,1
382636,3222408,Dec-13,1
383012,5699362,Aug-15,0
383124,5729320,Aug-15,1
386990,4425803,Aug-14,1
387582,5492855,Jul-15,1
404786,4111735,Apr-14,1
405259,3239107,Dec-13,0
405259,4050712,Mar-14,0
406223,4469801,Aug-14,1
406223,4690929,Nov-14,1
414123,5371253,Jun-15,1
416759,4028719,Feb-14,1
416759,5171209,Apr-15,1
419087,5482032,Jun-15,1
423862,3135924,Nov-13,0
423862,3091560,Oct-13,0
423862,2993298,Sep-13,0
423862,3218241,Dec-13,1
423862,2973970,Sep-13,0
423862,3180848,Dec-13,1
423862,3101265,Nov-13,1
423862,3232191,Dec-13,1
423862,3040649,Oct-13,1
423862,5334202,May-15,1
423862,4039234,Mar-14,0
423862,5492855,Jul-15,1
423862,4003659,Jan-14,0
423862,4170236,May-14,0
423862,4765107,Nov-14,1
423862,5525007,Jul-15,0
423862,5734219,Aug-15,1
423862,5434181,Jun-15,1
424143,4096321,Apr-14,1
424143,5336547,May-15,1
424143,5197980,Apr-15,1
424143,5629433,Jul-15,1
424143,4834040,Dec-14,1
424143,4780188,Nov-14,1
424143,4624720,Oct-14,0
424143,4404088,Jul-14,1
424413,3190210,Dec-13,1
424413,3152236,Nov-13,1
424413,4358470,Jul-14,1
424413,4024174,Feb-14,1
424413,4359056,Jul-14,1
424413,4509542,Sep-14,1
424413,4632493,Oct-14,1
424413,4495142,Aug-14,1
424413,4700123,Nov-14,1
424413,4388982,Jul-14,1
424413,4224031,Jun-14,1
424413,4370500,Jul-14,1
424413,5492855,Jul-15,1
424413,4479069,Aug-14,1
424413,5768392,Aug-15,1
424413,4151028,May-14,1
424413,4452040,Aug-14,1
424413,4014187,Feb-14,1
424930,4345134,Jul-14,1
425540,4336069,Jul-14,0
428948,3000924,Sep-13,1
433023,5771261,Aug-15,1
433023,5095967,Mar-15,1
433023,4359773,Jul-14,1
433255,5492855,Jul-15,1
436527,4696020,Nov-14,1
436949,4883414,Dec-14,1
437256,4404452,Jul-14,1
439002,3181740,Dec-13,1
440412,4732605,Nov-14,0
440850,3233168,Dec-13,0
440850,3098772,Nov-13,0
440850,3050826,Oct-13,0
440850,4359773,Jul-14,1
440850,3233165,Dec-13,0
440850,4773117,Nov-14,0
440850,4254036,Jun-14,0
440850,5200095,Apr-15,0
440850,5639237,Jul-15,0
440850,5652639,Aug-15,1
440850,4893032,Dec-14,0
440850,5310550,May-15,0
440850,4279629,Jun-14,0
440850,4263028,Jun-14,0
440850,5721114,Aug-15,0
442646,4225081,Jun-14,0
442646,4623441,Oct-14,1
444530,3204903,Dec-13,0
444530,4919475,Jan-15,0
444530,4896658,Dec-14,0
444530,2975913,Sep-13,1
444530,2984784,Sep-13,0
444530,2975844,Sep-13,1
444530,4198474,May-14,1
444530,4783276,Nov-14,1
444530,5515920,Jul-15,1
444530,4267741,Jun-14,0
444530,5779263,Aug-15,1
444530,4544027,Sep-14,1
444530,4145784,May-14,0
444530,5562971,Jul-15,1
444530,4154881,May-14,1
444530,5737643,Aug-15,1
444530,4934016,Jan-15,0
444530,4008247,Jan-14,1
451992,5367001,Jun-15,0
455571,4290976,Jun-14,0
456034,4536183,Sep-14,0
461997,3043800,Oct-13,1
461997,3138684,Nov-13,1
461997,5231828,Apr-15,1
461997,4454383,Aug-14,0
461997,4194403,May-14,1
461997,5393834,Jun-15,1
461997,5003617,Feb-15,0
461997,4497651,Aug-14,1
464670,3983117,Jan-14,1
465655,3221789,Dec-13,1
465655,3018674,Sep-13,1
465655,3221791,Dec-13,1
465655,3084692,Oct-13,1
465655,3232019,Dec-13,1
465655,3171689,Nov-13,1
465655,3043144,Oct-13,1
465655,3084703,Oct-13,1
465655,4487283,Aug-14,1
465655,4490664,Aug-14,1
465655,4490979,Aug-14,1
465655,3982431,Jan-14,1
465655,4660381,Oct-14,1
465655,4417893,Aug-14,1
465655,4785138,Nov-14,1
465655,5266550,May-15,1
475799,3056069,Oct-13,1
475799,3117104,Nov-13,1
475799,4090621,Apr-14,1
475799,5440668,Jun-15,1
475799,5343837,May-15,1
475799,4585937,Sep-14,1
475799,4345236,Jul-14,1
475799,4749792,Nov-14,1
475799,4749870,Nov-14,1
475799,4823214,Dec-14,1
475799,4585938,Sep-14,1
475799,5522905,Jul-15,1
475799,4073748,Mar-14,1
475799,4090324,Apr-14,1
475799,4010201,Feb-14,1
475799,4010199,Feb-14,1
481463,4962040,Jan-15,1
484701,4790055,Dec-14,1
486759,3162618,Nov-13,0
486759,3170592,Dec-13,1
486759,3994902,Jan-14,1
486759,3164606,Nov-13,1
486759,5282119,May-15,0
486759,4107587,Apr-14,1
486759,5332124,May-15,0
486759,4816196,Dec-14,0
486759,4205480,Apr-14,1
486759,5644079,Jul-15,1
486759,4963548,Jan-15,0
486759,4102247,Apr-14,0
486759,4654589,Oct-14,0
486759,4205400,Apr-14,1
486759,4091234,Apr-14,0
486759,4205510,Apr-14,0
486759,5628425,Jul-15,0
486759,5352219,May-15,0
486759,5531607,Jul-15,0
486759,4788821,Nov-14,0
486759,4126431,Apr-14,0
486759,4404090,Jul-14,1
486759,5437927,Jun-15,0
486759,4479216,Aug-14,1
489322,4464621,Aug-14,0
489322,4469391,Aug-14,0
489322,4796713,Dec-14,0
489322,4853022,Dec-14,1
489322,4423994,Aug-14,0
489322,4744194,Nov-14,0
489322,4702707,Nov-14,0
489322,5766174,Aug-15,0
489322,4582946,Sep-14,0
491158,5701148,Aug-15,0
491158,3119378,Nov-13,0
491158,3148582,Nov-13,0
491158,4776502,Nov-14,0
491158,3111111,Nov-13,0
491158,5734155,Aug-15,0
491158,4018802,Feb-14,1
491158,4744275,Nov-14,0
491158,4844908,Dec-14,1
491158,4467891,Aug-14,0
491158,4176349,May-14,0
491158,5759030,Aug-15,1
491158,4468216,Aug-14,0
491158,4193345,May-14,1
491158,4776559,Nov-14,0
493227,5440970,Jun-15,0
493227,5412195,Jun-15,0
496018,4895008,Dec-14,1
501090,4889634,Dec-14,0
501090,4361273,Jul-14,0
501090,4138791,May-14,0
501090,4449626,Aug-14,0
501090,3070803,Oct-13,0
501090,4677786,Oct-14,0
501090,5552078,Jul-15,0
501090,4599432,Sep-14,0
501090,4968328,Jan-15,0
501090,4327769,Jul-14,0
501090,5485055,Jun-15,0
501090,5045606,Mar-15,0
501090,5091164,Mar-15,0
501090,4973748,Jan-15,0
501090,4411269,Aug-14,0
501090,4244110,Jun-14,0
501090,4641418,Oct-14,0
501090,5342670,May-15,0
501090,4798316,Dec-14,0
501090,4092094,Apr-14,0
501090,4318077,Jul-14,0
501090,5102750,Mar-15,0
501090,5317606,May-15,0
501090,4819838,Dec-14,0
501090,4355101,Jul-14,0
501090,4233827,Jun-14,0
501090,5219240,Apr-15,0
501090,5026178,Feb-15,0
501090,5015269,Feb-15,0
501090,4496112,Aug-14,0
501090,5342671,May-15,0
501090,4296663,Jun-14,0
501090,5213935,Apr-15,0
501090,4572198,Sep-14,0
507611,4479217,Aug-14,0
507611,4865851,Dec-14,0
507611,5258598,May-15,0
507835,4786809,Nov-14,0
511484,5594830,Jul-15,1
511484,5455490,Jun-15,1
511484,4355672,Jul-14,1
511484,4196091,May-14,1
513833,4926511,Jan-15,0
514864,3964974,Jan-14,1
515517,4309503,Jul-14,1
515517,5225418,Apr-15,1
515517,5512354,Jul-15,1
515517,5354892,May-15,1
515517,4806174,Dec-14,1
515517,5461585,Jun-15,1
515517,5224631,Apr-15,1
515517,4350062,Jul-14,1
515517,4832831,Dec-14,1
515517,4821673,Dec-14,1
515517,4197365,May-14,1
515517,5462078,Jun-15,1
515517,5423076,Jun-15,1
515517,5264259,May-15,1
515517,4263410,Jun-14,1
515517,4918567,Jan-15,1
515517,4800454,Dec-14,1
515517,4107436,Apr-14,1
515517,4878817,Dec-14,1
515517,4759832,Nov-14,1
515517,4369574,Jul-14,1
515517,4104011,Apr-14,1
515517,4399514,Jul-14,1
515517,4688741,Nov-14,1
515517,4531843,Sep-14,1
515517,4279600,Jun-14,1
515517,4266557,Jun-14,1
515517,5628601,Jul-15,1
515517,4759473,Nov-14,1
515517,4101100,Apr-14,1
515517,5549214,Jul-15,1
515517,4103554,Apr-14,1
515517,5637125,Jul-15,1
515517,4279625,Jun-14,1
515517,4851544,Dec-14,1
515517,4890236,Dec-14,1
515517,4006818,Jan-14,1
515517,4962814,Jan-15,1
515517,4308963,Jul-14,1
515517,5738909,Aug-15,1
515517,4225811,Jun-14,1
515517,3994767,Jan-14,1
515517,4672801,Oct-14,0
515517,5637118,Jul-15,1
515517,4104051,Apr-14,1
515517,4801360,Dec-14,1
515517,5653956,Aug-15,1
515517,4787271,Nov-14,1
515517,4327504,Jul-14,1
515517,4752398,Nov-14,1
515517,5244441,Apr-15,1
515517,4498467,Aug-14,1
515517,5492855,Jul-15,1
515517,4389262,Jul-14,1
515517,5456476,Jun-15,1
515517,4303442,Jul-14,1
515517,5150242,Apr-15,1
515517,5458076,Jun-15,1
515517,5309353,May-15,1
515517,4831467,Dec-14,1
515517,4248876,Jun-14,1
515517,5608799,Jul-15,1
515517,4674296,Oct-14,1
515517,4366470,Jul-14,1
515517,4246039,Jun-14,1
515517,4118909,Apr-14,1
515517,4239641,Jun-14,1
515517,4279787,Jun-14,1
515517,4828575,Dec-14,1
515517,4775804,Nov-14,1
515517,4828579,Dec-14,1
515517,5556042,Jul-15,1
515517,5494435,Jul-15,1
515517,4243547,Jun-14,0
515517,5437890,Jun-15,1
515517,4083103,Apr-14,1
515517,4725332,Nov-14,1
515517,3108822,Nov-13,1
515517,4398814,Jul-14,1
515517,5535153,Jul-15,1
515517,3140980,Nov-13,1
515517,3188817,Dec-13,1
515517,3142423,Nov-13,1
515517,3246547,Dec-13,1
515517,3132389,Nov-13,1
515517,3167857,Nov-13,1
515517,3100888,Nov-13,1
515517,3238684,Dec-13,1
515517,3069227,Oct-13,1
515517,3085554,Oct-13,1
515517,3184383,Dec-13,1
515517,3163612,Nov-13,1
515517,3095786,Nov-13,1
515517,3163715,Nov-13,1
515517,3168272,Nov-13,1
515517,3224472,Dec-13,1
515517,3085551,Oct-13,1
515517,3082511,Oct-13,1
515517,3158025,Nov-13,1
515517,3184384,Dec-13,1
515517,3121149,Nov-13,1
515517,3113714,Nov-13,1
515517,3018342,Sep-13,1
515517,3227691,Dec-13,1
515517,3232433,Dec-13,1
515517,3131787,Nov-13,1
515517,3113754,Nov-13,1
515517,3168788,Nov-13,1
515517,3067631,Oct-13,1
515517,3135009,Nov-13,1
515517,3114945,Nov-13,1
515517,3157872,Nov-13,1
515517,3109895,Nov-13,1
515517,3045795,Oct-13,1
515517,3116937,Nov-13,1
515517,3184385,Dec-13,1
515517,3062859,Oct-13,1
515517,3036328,Oct-13,1
515517,3227600,Dec-13,1
515517,3102475,Nov-13,1
515517,3049454,Oct-13,1
515517,3231501,Dec-13,1
515517,3116942,Nov-13,1
515517,3057996,Oct-13,1
515517,3107736,Nov-13,1
515517,5664860,Aug-15,0
515517,4407383,Jul-14,1
515517,5284922,May-15,1
515517,3970760,Jan-14,1
515517,5201584,Apr-15,1
515517,4103231,Apr-14,1
515517,4240407,Jun-14,1
515517,5500508,Jul-15,1
515517,3232433,Dec-13,1
515517,3188817,Dec-13,1
515517,3142423,Nov-13,1
515517,3184383,Dec-13,1
515517,3163612,Nov-13,1
515517,3085551,Oct-13,1
515517,3224472,Dec-13,1
515517,3116942,Nov-13,1
515517,3121149,Nov-13,1
515517,3184384,Dec-13,1
515517,3231501,Dec-13,1
515517,3132389,Nov-13,1
515517,3246547,Dec-13,1
515517,3227691,Dec-13,1
515517,3062859,Oct-13,1
515517,3108822,Nov-13,1
515517,3036328,Oct-13,1
515517,3113714,Nov-13,1
515517,3049454,Oct-13,1
515517,3131787,Nov-13,1
515517,3018342,Sep-13,1
515517,3100888,Nov-13,1
515517,3167857,Nov-13,1
515517,3158025,Nov-13,1
515517,3168788,Nov-13,1
515517,3113754,Nov-13,1
515517,3227600,Dec-13,1
515517,3057996,Oct-13,1
515517,3082511,Oct-13,1
515517,3184385,Dec-13,1
515517,3102475,Nov-13,1
515517,3045795,Oct-13,1
515517,3109895,Nov-13,1
515517,3116937,Nov-13,1
515517,3067631,Oct-13,1
515517,3095786,Nov-13,1
515517,3140980,Nov-13,1
515517,3135009,Nov-13,1
515517,3114945,Nov-13,1
515517,3157872,Nov-13,1
515517,3107736,Nov-13,1
515517,3238684,Dec-13,1
515517,3163715,Nov-13,1
515517,3069227,Oct-13,1
515517,3168272,Nov-13,1
515517,3085554,Oct-13,1
515517,4531843,Sep-14,1
515517,5738909,Aug-15,1
515517,4399514,Jul-14,1
515517,4101100,Apr-14,1
515517,4688741,Nov-14,1
515517,4104051,Apr-14,1
515517,4266557,Jun-14,1
515517,4407383,Jul-14,1
515517,4279600,Jun-14,1
515517,5628601,Jul-15,1
515517,4759473,Nov-14,1
515517,4890236,Dec-14,1
515517,4006818,Jan-14,1
515517,4962814,Jan-15,1
515517,5535153,Jul-15,1
515517,4240407,Jun-14,1
515517,5549214,Jul-15,1
515517,3994767,Jan-14,1
515517,5637125,Jul-15,1
515517,5637118,Jul-15,1
515517,4103554,Apr-14,1
515517,4672801,Oct-14,0
515517,4327504,Jul-14,1
515517,4752398,Nov-14,1
515517,4225811,Jun-14,1
515517,4775804,Nov-14,1
515517,4308963,Jul-14,1
515517,4801360,Dec-14,1
515517,4787271,Nov-14,1
515517,5653956,Aug-15,1
515517,5437890,Jun-15,1
515517,4498467,Aug-14,1
515517,5201584,Apr-15,1
515517,5244441,Apr-15,1
515517,4918567,Jan-15,1
515517,5664860,Aug-15,0
515517,5264259,May-15,1
515517,4389262,Jul-14,1
515517,5492855,Jul-15,1
515517,5354892,May-15,1
515517,5512354,Jul-15,1
515517,5456476,Jun-15,1
515517,4806174,Dec-14,1
515517,4303442,Jul-14,1
515517,5309353,May-15,1
515517,5150242,Apr-15,1
515517,5608799,Jul-15,1
515517,4831467,Dec-14,1
515517,4248876,Jun-14,1
515517,4674296,Oct-14,1
515517,3970760,Jan-14,1
515517,4103231,Apr-14,1
515517,5500508,Jul-15,1
515517,5423076,Jun-15,1
515517,5284922,May-15,1
515517,5225418,Apr-15,1
515517,4309503,Jul-14,1
515517,4832831,Dec-14,1
515517,4821673,Dec-14,1
515517,4350062,Jul-14,1
515517,5224631,Apr-15,1
515517,5461585,Jun-15,1
515517,5462078,Jun-15,1
515517,4197365,May-14,1
515517,4851544,Dec-14,1
515517,4279787,Jun-14,1
515517,4366470,Jul-14,1
515517,4239641,Jun-14,1
515517,4083103,Apr-14,1
515517,5556042,Jul-15,1
515517,4828579,Dec-14,1
515517,4828575,Dec-14,1
515517,4725332,Nov-14,1
515517,4398814,Jul-14,1
515517,4243547,Jun-14,0
515517,5494435,Jul-15,1
515517,4263410,Jun-14,1
515517,4759832,Nov-14,1
515517,4878817,Dec-14,1
515517,4107436,Apr-14,1
515517,4800454,Dec-14,1
515517,5458076,Jun-15,1
515517,4104011,Apr-14,1
515517,4369574,Jul-14,1
515517,4279625,Jun-14,1
515517,4246039,Jun-14,1
515517,4118909,Apr-14,1
516680,3187238,Dec-13,0
516680,3097685,Nov-13,0
516680,4010890,Feb-14,0
516680,4600067,Oct-14,1
516680,4084938,Apr-14,1
516680,4997375,Feb-15,1
517978,3243735,Dec-13,0
517978,3094047,Oct-13,0
517978,3099059,Nov-13,0
517978,3092409,Oct-13,0
517978,3094041,Oct-13,0
517978,3098048,Nov-13,0
517978,3969581,Jan-14,0
517978,5381346,Jun-15,0
517978,5471844,Jun-15,0
517978,3981655,Jan-14,0
517978,4845780,Dec-14,0
517978,4003509,Jan-14,0
520236,5554198,Jul-15,1
520803,3196594,Dec-13,1
522281,4577792,Sep-14,1
522281,5229920,Apr-15,1
524161,3197397,Dec-13,0
524161,3214600,Dec-13,0
524161,4204816,May-14,0
5289,2994025,Sep-13,0
5289,2993440,Sep-13,0
5289,2983437,Sep-13,0
5289,3001221,Sep-13,0
5289,5658868,Aug-15,0
5289,5390013,Jun-15,0
5289,5570698,Jul-15,0
5289,4919488,Jan-15,0
5289,5639130,Jul-15,0
5289,5658481,Aug-15,0
9006,4657547,Oct-14,1
9006,3992636,Jan-14,1
9006,4258604,Jun-14,0
9006,4509426,Sep-14,0
12941,3061469,Oct-13,0
14317,5722510,Aug-15,0
14317,5258297,May-15,0
20689,5015008,Feb-15,1
23892,3165262,Nov-13,1
23892,5377854,Jun-15,1
23892,4241568,Jun-14,1
24978,5204163,Apr-15,0
28929,3180979,Dec-13,1
28929,4225731,Jun-14,1
28929,4490979,Aug-14,1
28929,4734220,Nov-14,1
32732,4762466,Nov-14,0
32732,4806500,Dec-14,0
32732,4034473,Feb-14,1
32732,4917365,Jan-15,1
32732,4740725,Nov-14,0
32732,4012989,Feb-14,1
32732,4233280,Jun-14,1
32732,4806557,Dec-14,0
35235,4929398,Jan-15,1
35235,4384011,Jul-14,1
35235,3966116,Jan-14,1
39372,5414498,Jun-15,1
39992,5015414,Feb-15,0
39992,3048270,Oct-13,0
39992,4871940,Dec-14,0
46304,4048074,Mar-14,0
46304,4463883,Aug-14,0
46304,4326505,Jul-14,0
46304,4545256,Sep-14,0
46775,5007044,Feb-15,1
46775,5007045,Feb-15,1
46775,4856364,Dec-14,1
51445,4833720,Dec-14,1
52536,5342247,May-15,0
52536,5211134,Apr-15,0
52536,5241010,Apr-15,0
52536,5341757,May-15,0
55162,3222408,Dec-13,1
55162,4111735,Apr-14,1
55553,4783275,Nov-14,1
58994,4807189,Dec-14,0
58994,4930701,Jan-15,0
58994,4839710,Dec-14,0
58994,4854597,Dec-14,0
61746,4465595,Aug-14,0
61746,4114867,Apr-14,1
63540,4624564,Oct-14,0
63540,5003617,Feb-15,0
64061,5543454,Jul-15,1
65743,3074769,Oct-13,1
65743,5169401,Apr-15,1
66982,5283348,May-15,0
66982,4320529,Jul-14,1
68095,4103526,Apr-14,0
68095,4438158,Aug-14,1
68095,5206066,Apr-15,1
75474,4133756,Apr-14,0
77512,3075183,Oct-13,0
77512,4612619,Oct-14,0
77512,4054482,Mar-14,0
88481,4850333,Dec-14,0
88481,4850562,Dec-14,0
89956,3126921,Nov-13,1
89956,3203991,Dec-13,1
89956,4356863,Jul-14,1
89956,4734124,Nov-14,1
89956,4654265,Oct-14,1
89956,5081288,Mar-15,0
89956,4742810,Nov-14,1
89956,4502219,Sep-14,1
89956,5326449,May-15,1
97480,4384011,Jul-14,1
97480,5644658,Jul-15,1
97480,4929398,Jan-15,1
97480,3966116,Jan-14,1
98847,4895002,Dec-14,1
101605,3229842,Dec-13,1
101605,4003956,Jan-14,1
101605,4895002,Dec-14,1
108172,5320263,May-15,1
110863,4279697,Jun-14,1
114802,5744686,Aug-15,1
114802,5186608,Apr-15,1
114802,3995406,Jan-14,1
114802,4506532,Sep-14,1
114802,5266676,May-15,1
114802,5167268,Apr-15,1
114802,4603010,Oct-14,1
115004,3222408,Dec-13,1
115004,4784220,Nov-14,1
120848,4148668,May-14,1
120848,4095151,Apr-14,1
120848,5603404,Jul-15,1
120848,5259315,May-15,1
123490,4445264,Aug-14,0
125243,5004897,Feb-15,1
125243,5004939,Feb-15,1
125243,4015869,Feb-14,1
128556,4779336,Nov-14,0
128704,2979049,Sep-13,1
128704,5241129,Apr-15,1
128704,4408196,Jul-14,1
130130,3078342,Oct-13,0
130130,4098562,Apr-14,0
146454,4839313,Dec-14,0
146454,4269825,Jun-14,1
151860,5400447,Jun-15,1
159376,3148010,Nov-13,1
159376,3060253,Oct-13,1
159376,3040727,Oct-13,1
159376,4805509,Dec-14,1
159376,4831673,Dec-14,1
159376,5123510,Mar-15,1
159376,4672987,Oct-14,1
163681,4895002,Dec-14,1
163681,4869903,Dec-14,1
164942,3042602,Oct-13,1
164942,3119697,Nov-13,1
164942,2990500,Sep-13,1
164942,2996024,Sep-13,1
164942,3124274,Nov-13,1
164942,4734472,Nov-14,1
164942,5434742,Jun-15,1
164942,5538250,Jul-15,1
164942,4003420,Jan-14,1
164942,5408882,Jun-15,1
164942,4228842,Jun-14,1
164942,4225940,Jun-14,1
164942,4397352,Jul-14,1
164942,4576452,Sep-14,1
164942,4317833,Jul-14,1
164942,4317823,Jul-14,1
164942,4092157,Apr-14,1
164942,4095461,Apr-14,1
172239,4815170,Dec-14,0
172239,4332941,Jul-14,0
172239,4812866,Dec-14,0
177642,4895002,Dec-14,1
177910,5028087,Feb-15,0
177910,5004798,Feb-15,0
177910,4979574,Feb-15,0
181531,4607753,Oct-14,1
190851,4791423,Dec-14,1
196283,4236019,Jun-14,0
198270,5364207,Jun-15,0
198270,5559549,Jul-15,0
198270,5599633,Jul-15,0
